Timestamp (Unix),ax,ay,az,gx,gy,gz
2023-12-24 18:43:44.046,0.88, 0.20, 0.44, -0.24, 2.56, 0.73
2023-12-24 18:43:44.047,0.88, 0.20, 0.44, 0.12, 2.32, 0.85
2023-12-24 18:43:44.049,0.87, 0.20, 0.44, 0.37, 2.56, 0.37
2023-12-24 18:43:44.050,0.87, 0.21, 0.44, 0.61, 2.26, 1.22
2023-12-24 18:43:44.051,0.87, 0.21, 0.44, 0.73, 2.32, 0.55
2023-12-24 18:43:44.052,0.86, 0.21, 0.44, 1.10, 2.26, 1.22
2023-12-24 18:43:44.057,0.86, 0.22, 0.44, 0.98, 2.44, 1.28
2023-12-24 18:43:44.058,0.85, 0.22, 0.44, 0.73, 2.44, 1.28
2023-12-24 18:43:44.059,0.86, 0.22, 0.44, 0.73, 2.62, 1.59
2023-12-24 18:43:44.061,0.86, 0.23, 0.44, 0.73, 2.38, 1.95
2023-12-24 18:43:44.062,0.87, 0.22, 0.43, 0.73, 2.32, 1.71
2023-12-24 18:43:44.063,0.87, 0.22, 0.43, 0.73, 2.26, 2.26
2023-12-24 18:43:44.064,0.87, 0.22, 0.43, 0.24, 2.38, 2.38
2023-12-24 18:43:44.065,0.87, 0.22, 0.44, 0.00, 2.69, 2.38
2023-12-24 18:43:44.066,0.87, 0.21, 0.44, -0.06, 2.62, 2.38
2023-12-24 18:43:44.066,0.88, 0.21, 0.44, -0.06, 2.50, 1.89
2023-12-24 18:43:44.067,0.86, 0.22, 0.43, -0.37, 2.20, 1.22
2023-12-24 18:43:44.068,0.86, 0.22, 0.43, -0.61, 2.01, 1.10
2023-12-24 18:43:44.069,0.86, 0.22, 0.44, -0.92, 1.40, 1.22
2023-12-24 18:43:44.070,0.85, 0.22, 0.44, -1.34, 1.22, 1.59
2023-12-24 18:43:44.073,0.86, 0.22, 0.45, -1.10, 1.04, 2.20
2023-12-24 18:43:44.074,0.86, 0.22, 0.45, -0.61, 1.34, 2.75
2023-12-24 18:43:44.075,0.87, 0.21, 0.45, -0.06, 2.32, 2.81
2023-12-24 18:43:44.075,0.88, 0.21, 0.44, 0.24, 2.56, 2.75
2023-12-24 18:43:44.076,0.88, 0.20, 0.44, 0.37, 2.44, 2.75
2023-12-24 18:43:44.077,0.88, 0.20, 0.44, 0.31, 2.26, 2.56
2023-12-24 18:43:44.077,0.88, 0.21, 0.44, 0.00, 1.65, 2.01
2023-12-24 18:43:44.078,0.87, 0.21, 0.44, 0.00, 0.98, 1.46
2023-12-24 18:43:44.079,0.86, 0.21, 0.44, 0.06, 1.16, 1.10
2023-12-24 18:43:44.080,0.86, 0.22, 0.43, 0.12, 1.34, 0.85
2023-12-24 18:43:44.081,0.86, 0.22, 0.43, 0.43, 1.40, 1.46
2023-12-24 18:43:44.082,0.86, 0.22, 0.43, 0.55, 1.34, 1.95
2023-12-24 18:43:44.083,0.86, 0.22, 0.43, 0.18, 1.28, 2.44
2023-12-24 18:43:44.083,0.86, 0.22, 0.43, 0.06, 1.16, 2.93
2023-12-24 18:43:44.084,0.87, 0.21, 0.43, -0.18, 1.10, 3.17
2023-12-24 18:43:44.085,0.88, 0.21, 0.44, -0.12, 1.16, 3.36
2023-12-24 18:43:44.086,0.88, 0.21, 0.44, -0.06, 1.28, 3.42
2023-12-24 18:43:44.087,0.88, 0.20, 0.44, 0.37, 1.46, 3.11
2023-12-24 18:43:44.090,0.88, 0.20, 0.44, 0.43, 1.53, 2.56
2023-12-24 18:43:44.090,0.88, 0.20, 0.44, 0.24, 1.46, 2.01
2023-12-24 18:43:44.091,0.88, 0.21, 0.44, 0.49, 1.28, 1.65
2023-12-24 18:43:44.092,0.87, 0.21, 0.44, 0.55, 1.16, 1.28
2023-12-24 18:43:44.094,0.86, 0.22, 0.44, 0.55, 1.10, 1.53
2023-12-24 18:43:44.095,0.86, 0.22, 0.44, 0.73, 1.34, 1.95
2023-12-24 18:43:44.096,0.87, 0.22, 0.44, 0.92, 1.46, 2.14
2023-12-24 18:43:44.098,0.87, 0.22, 0.44, 1.10, 2.01, 2.20
2023-12-24 18:43:44.099,0.88, 0.22, 0.43, 1.28, 2.20, 1.83
2023-12-24 18:43:44.101,0.87, 0.22, 0.43, 1.04, 2.08, 1.22
2023-12-24 18:43:44.101,0.87, 0.22, 0.43, 0.61, 1.71, 0.79
2023-12-24 18:43:44.102,0.86, 0.23, 0.43, 0.12, 1.59, 0.85
2023-12-24 18:43:44.103,0.86, 0.23, 0.43, -0.24, 1.53, 1.16
2023-12-24 18:43:44.106,0.85, 0.22, 0.43, -0.31, 1.22, 1.95
2023-12-24 18:43:44.107,0.86, 0.22, 0.43, -0.49, 1.34, 2.38
2023-12-24 18:43:44.108,0.86, 0.22, 0.43, -0.43, 1.59, 2.99
2023-12-24 18:43:44.109,0.87, 0.22, 0.43, -0.49, 1.53, 3.23
2023-12-24 18:43:44.110,0.87, 0.21, 0.43, -0.67, 1.46, 3.05
2023-12-24 18:43:44.110,0.88, 0.21, 0.44, -0.67, 1.34, 2.93
2023-12-24 18:43:44.111,0.88, 0.21, 0.44, -0.55, 1.22, 2.50
2023-12-24 18:43:44.111,0.88, 0.21, 0.44, -0.37, 1.10, 1.83
2023-12-24 18:43:44.112,0.87, 0.21, 0.44, -0.43, 0.61, 1.77
2023-12-24 18:43:44.113,0.87, 0.21, 0.43, -0.79, 0.24, 1.46
2023-12-24 18:43:44.113,0.86, 0.21, 0.43, -0.92, 0.18, 1.46
2023-12-24 18:43:44.114,0.86, 0.21, 0.43, -0.92, 0.18, 1.65
2023-12-24 18:43:44.115,0.88, 0.21, 0.42, -1.34, 0.85, 1.77
2023-12-24 18:43:44.115,0.89, 0.20, 0.40, -2.32, 0.98, 0.67
2023-12-24 18:43:44.116,0.93, 0.19, 0.42, -4.09, 0.18, -1.40
2023-12-24 18:43:44.117,0.86, 0.21, 0.42, -5.13, -2.75, -2.99
2023-12-24 18:43:44.117,0.88, 0.22, 0.44, -4.52, -1.77, -2.81
2023-12-24 18:43:44.118,0.84, 0.22, 0.45, -3.05, -1.28, -1.71
2023-12-24 18:43:44.119,0.85, 0.22, 0.46, -1.28, 0.31, 0.12
2023-12-24 18:43:44.119,0.83, 0.23, 0.45, 0.43, 1.34, 1.65
2023-12-24 18:43:44.120,0.84, 0.22, 0.45, 1.89, 2.44, 3.97
2023-12-24 18:43:44.123,0.85, 0.22, 0.44, 2.38, 2.81, 4.82
2023-12-24 18:43:44.124,0.86, 0.21, 0.44, 2.81, 2.81, 5.62
2023-12-24 18:43:44.125,0.87, 0.21, 0.44, 2.56, 2.20, 6.04
2023-12-24 18:43:44.125,0.87, 0.21, 0.44, 2.08, 1.28, 5.19
2023-12-24 18:43:44.126,0.87, 0.21, 0.44, 1.65, 0.67, 4.33
2023-12-24 18:43:44.128,0.88, 0.21, 0.44, 1.46, 0.06, 3.78
2023-12-24 18:43:44.129,0.87, 0.22, 0.44, 1.40, -0.49, 2.99
2023-12-24 18:43:44.130,0.86, 0.22, 0.44, 1.46, -0.55, 2.69
2023-12-24 18:43:44.132,0.87, 0.22, 0.44, 1.71, 0.00, 2.87
2023-12-24 18:43:44.133,0.87, 0.22, 0.43, 1.77, 0.24, 3.05
2023-12-24 18:43:44.134,0.87, 0.22, 0.43, 1.95, 0.67, 3.66
2023-12-24 18:43:44.136,0.88, 0.21, 0.42, 2.08, 0.73, 4.09
2023-12-24 18:43:44.140,0.88, 0.21, 0.42, 2.01, 0.55, 4.39
2023-12-24 18:43:44.141,0.88, 0.21, 0.42, 1.59, 0.67, 4.39
2023-12-24 18:43:44.141,0.88, 0.22, 0.42, 1.16, 0.67, 4.27
2023-12-24 18:43:44.142,0.88, 0.21, 0.42, 1.04, 0.49, 4.27
2023-12-24 18:43:44.142,0.88, 0.21, 0.42, 0.92, 0.61, 4.15
2023-12-24 18:43:44.143,0.88, 0.21, 0.43, 0.92, 0.79, 3.97
2023-12-24 18:43:44.144,0.88, 0.21, 0.42, 0.98, 0.61, 3.60
2023-12-24 18:43:44.144,0.88, 0.21, 0.42, 0.73, 0.37, 2.99
2023-12-24 18:43:44.145,0.88, 0.21, 0.42, 0.43, -0.12, 2.50
2023-12-24 18:43:44.146,0.87, 0.21, 0.42, -0.06, -0.73, 2.50
2023-12-24 18:43:44.146,0.87, 0.21, 0.43, -0.18, -1.34, 2.69
2023-12-24 18:43:44.147,0.87, 0.21, 0.43, 0.06, -1.34, 3.05
2023-12-24 18:43:44.148,0.87, 0.22, 0.43, 0.31, -0.67, 3.54
2023-12-24 18:43:44.148,0.88, 0.21, 0.43, 0.73, 0.00, 3.85
2023-12-24 18:43:44.149,0.88, 0.21, 0.43, 0.98, 0.43, 3.85
2023-12-24 18:43:44.151,0.89, 0.21, 0.42, 1.53, 0.98, 3.54
2023-12-24 18:43:44.152,0.90, 0.22, 0.42, 1.46, 1.16, 2.87
2023-12-24 18:43:44.157,0.89, 0.22, 0.41, 0.92, 0.79, 2.01
2023-12-24 18:43:44.158,0.89, 0.23, 0.40, 0.12, 0.73, 1.34
2023-12-24 18:43:44.159,0.88, 0.23, 0.39, -0.73, 0.43, 1.10
2023-12-24 18:43:44.159,0.88, 0.24, 0.40, -1.83, 0.06, 1.28
2023-12-24 18:43:44.161,0.87, 0.24, 0.40, -2.50, -0.24, 1.89
2023-12-24 18:43:44.162,0.87, 0.24, 0.40, -2.62, -0.31, 2.20
2023-12-24 18:43:44.163,0.87, 0.24, 0.40, -2.69, 0.24, 3.11
2023-12-24 18:43:44.164,0.87, 0.24, 0.40, -2.93, 0.98, 3.97
2023-12-24 18:43:44.165,0.88, 0.23, 0.39, -3.60, 1.22, 4.46
2023-12-24 18:43:44.166,0.88, 0.22, 0.39, -4.27, 0.49, 5.92
2023-12-24 18:43:44.167,0.90, 0.23, 0.40, -4.70, 0.61, 6.47
2023-12-24 18:43:44.167,0.90, 0.21, 0.40, -5.07, 1.28, 4.76
2023-12-24 18:43:44.168,0.90, 0.21, 0.39, -5.19, 1.16, 5.80
2023-12-24 18:43:44.169,0.89, 0.20, 0.40, -5.98, 1.34, 4.39
2023-12-24 18:43:44.169,0.89, 0.19, 0.39, -6.23, 2.20, 4.15
2023-12-24 18:43:44.170,0.89, 0.19, 0.40, -6.47, 2.50, 4.82
2023-12-24 18:43:44.173,0.89, 0.18, 0.42, -6.77, 2.56, 4.52
2023-12-24 18:43:44.173,0.90, 0.17, 0.43, -6.29, 2.81, 4.64
2023-12-24 18:43:44.174,0.89, 0.16, 0.43, -6.47, 3.54, 5.62
2023-12-24 18:43:44.175,0.90, 0.17, 0.45, -6.84, 2.50, 4.21
2023-12-24 18:43:44.176,0.89, 0.16, 0.47, -5.07, 2.38, 3.11
2023-12-24 18:43:44.177,0.89, 0.16, 0.47, -3.78, 3.36, 2.01
2023-12-24 18:43:44.178,0.89, 0.16, 0.47, -2.99, 3.11, 1.22
2023-12-24 18:43:44.180,0.87, 0.17, 0.46, -1.28, 3.23, 0.49
2023-12-24 18:43:44.181,0.88, 0.17, 0.45, -0.37, 3.72, 0.37
2023-12-24 18:43:44.181,0.88, 0.18, 0.44, 0.24, 2.87, 0.12
2023-12-24 18:43:44.182,0.88, 0.19, 0.43, 0.37, 2.20, 0.00
2023-12-24 18:43:44.183,0.87, 0.20, 0.42, 0.31, 2.08, -0.12
2023-12-24 18:43:44.183,0.86, 0.21, 0.41, -0.06, 2.01, -0.18
2023-12-24 18:43:44.184,0.86, 0.22, 0.40, -0.73, 1.65, 0.43
2023-12-24 18:43:44.185,0.86, 0.22, 0.41, -0.98, 1.10, 1.34
2023-12-24 18:43:44.185,0.87, 0.23, 0.41, -1.22, 1.10, 1.95
2023-12-24 18:43:44.186,0.88, 0.23, 0.41, -1.28, 1.22, 2.32
2023-12-24 18:43:44.189,0.89, 0.23, 0.41, -1.04, 1.65, 2.99
2023-12-24 18:43:44.190,0.89, 0.22, 0.40, -1.22, 2.20, 3.05
2023-12-24 18:43:44.191,0.91, 0.21, 0.40, -1.53, 2.50, 2.99
2023-12-24 18:43:44.191,0.90, 0.21, 0.39, -2.08, 2.62, 3.05
2023-12-24 18:43:44.192,0.90, 0.21, 0.39, -2.99, 3.23, 2.87
2023-12-24 18:43:44.193,0.90, 0.21, 0.39, -3.66, 3.54, 2.87
2023-12-24 18:43:44.193,0.90, 0.21, 0.41, -4.09, 3.97, 2.87
2023-12-24 18:43:44.194,0.90, 0.21, 0.41, -4.33, 4.03, 2.81
2023-12-24 18:43:44.194,0.89, 0.21, 0.41, -4.76, 3.72, 2.20
2023-12-24 18:43:44.195,0.88, 0.21, 0.42, -5.19, 3.48, 2.20
2023-12-24 18:43:44.196,0.86, 0.21, 0.43, -5.37, 3.17, 2.32
2023-12-24 18:43:44.196,0.85, 0.21, 0.44, -5.37, 2.75, 2.69
2023-12-24 18:43:44.197,0.84, 0.21, 0.45, -4.94, 2.75, 3.42
2023-12-24 18:43:44.198,0.84, 0.21, 0.45, -4.52, 2.75, 4.15
2023-12-24 18:43:44.198,0.84, 0.21, 0.45, -4.03, 2.50, 5.49
2023-12-24 18:43:44.199,0.84, 0.21, 0.45, -3.42, 2.20, 6.65
2023-12-24 18:43:44.199,0.86, 0.20, 0.45, -2.75, 2.38, 7.69
2023-12-24 18:43:44.200,0.86, 0.20, 0.45, -2.50, 2.50, 8.00
2023-12-24 18:43:44.201,0.87, 0.20, 0.44, -2.20, 2.20, 8.06
2023-12-24 18:43:44.201,0.87, 0.19, 0.43, -2.20, 1.95, 7.81
2023-12-24 18:43:44.202,0.88, 0.18, 0.43, -2.32, 1.83, 7.69
2023-12-24 18:43:44.203,0.88, 0.19, 0.43, -2.75, 1.71, 7.51
2023-12-24 18:43:44.203,0.89, 0.19, 0.43, -2.87, 1.04, 7.51
2023-12-24 18:43:44.208,0.89, 0.18, 0.43, -2.81, 0.85, 7.57
2023-12-24 18:43:44.208,0.89, 0.18, 0.42, -2.81, 1.04, 7.63
2023-12-24 18:43:44.208,0.90, 0.18, 0.41, -2.75, 1.22, 7.45
2023-12-24 18:43:44.209,0.90, 0.18, 0.41, -2.62, 1.77, 7.14
2023-12-24 18:43:44.210,0.90, 0.17, 0.41, -2.75, 2.20, 6.77
2023-12-24 18:43:44.210,0.90, 0.17, 0.41, -3.05, 2.44, 6.65
2023-12-24 18:43:44.211,0.90, 0.17, 0.41, -3.23, 2.69, 6.84
2023-12-24 18:43:44.211,0.90, 0.16, 0.41, -3.42, 2.87, 7.08
2023-12-24 18:43:44.212,0.90, 0.16, 0.41, -3.23, 3.05, 7.14
2023-12-24 18:43:44.213,0.90, 0.16, 0.42, -2.93, 3.42, 6.90
2023-12-24 18:43:44.213,0.91, 0.16, 0.41, -2.81, 3.42, 6.65
2023-12-24 18:43:44.214,0.90, 0.15, 0.42, -2.81, 3.36, 5.92
2023-12-24 18:43:44.215,0.89, 0.16, 0.42, -3.17, 3.17, 5.07
2023-12-24 18:43:44.215,0.88, 0.16, 0.42, -3.30, 2.99, 4.82
2023-12-24 18:43:44.216,0.88, 0.16, 0.43, -3.23, 2.99, 5.07
2023-12-24 18:43:44.217,0.88, 0.15, 0.43, -2.75, 3.05, 5.37
2023-12-24 18:43:44.217,0.88, 0.15, 0.44, -2.32, 3.05, 5.55
2023-12-24 18:43:44.218,0.88, 0.15, 0.44, -2.01, 2.62, 5.07
2023-12-24 18:43:44.219,0.88, 0.15, 0.44, -1.89, 2.32, 4.82
2023-12-24 18:43:44.219,0.88, 0.15, 0.44, -1.71, 1.71, 4.21
2023-12-24 18:43:44.220,0.86, 0.15, 0.44, -1.83, 0.92, 3.85
2023-12-24 18:43:44.223,0.86, 0.16, 0.45, -1.83, 0.73, 4.03
2023-12-24 18:43:44.224,0.85, 0.17, 0.45, -1.53, 0.31, 4.52
2023-12-24 18:43:44.225,0.86, 0.16, 0.45, -1.04, 0.43, 5.43
2023-12-24 18:43:44.225,0.87, 0.16, 0.45, -0.37, 0.79, 5.80
2023-12-24 18:43:44.226,0.88, 0.16, 0.45, -0.12, 0.67, 5.86
2023-12-24 18:43:44.226,0.88, 0.15, 0.44, 0.31, 0.79, 5.80
2023-12-24 18:43:44.227,0.89, 0.15, 0.43, 0.37, 0.79, 5.43
2023-12-24 18:43:44.228,0.90, 0.15, 0.43, 0.31, 0.37, 4.82
2023-12-24 18:43:44.228,0.89, 0.16, 0.42, -0.12, 0.06, 4.46
2023-12-24 18:43:44.229,0.89, 0.15, 0.42, -0.24, 0.37, 4.27
2023-12-24 18:43:44.230,0.90, 0.15, 0.42, -0.31, 0.49, 3.91
2023-12-24 18:43:44.230,0.90, 0.16, 0.43, -0.55, 0.55, 3.66
2023-12-24 18:43:44.231,0.90, 0.16, 0.43, -0.73, 0.49, 3.42
2023-12-24 18:43:44.231,0.90, 0.16, 0.44, -0.43, 0.61, 3.23
2023-12-24 18:43:44.232,0.90, 0.16, 0.43, -0.37, 0.85, 3.30
2023-12-24 18:43:44.233,0.89, 0.16, 0.43, -0.06, 1.59, 3.30
2023-12-24 18:43:44.245,0.89, 0.16, 0.43, 0.12, 1.77, 3.05
2023-12-24 18:43:44.249,0.89, 0.16, 0.43, 0.12, 1.71, 2.81
2023-12-24 18:43:44.282,0.90, 0.16, 0.43, 0.43, 1.89, 2.69
2023-12-24 18:43:44.290,0.90, 0.16, 0.43, 0.37, 2.01, 2.26
2023-12-24 18:43:44.291,0.90, 0.16, 0.42, 0.37, 1.77, 1.65
2023-12-24 18:43:44.292,0.89, 0.16, 0.42, 0.24, 1.77, 1.28
2023-12-24 18:43:44.293,0.89, 0.16, 0.42, -0.18, 1.89, 0.85
2023-12-24 18:43:44.294,0.88, 0.16, 0.42, -0.67, 1.65, 0.79
2023-12-24 18:43:44.296,0.87, 0.16, 0.42, -0.98, 1.16, 1.04
2023-12-24 18:43:44.297,0.87, 0.16, 0.43, -1.16, 0.98, 1.34
2023-12-24 18:43:44.298,0.87, 0.16, 0.43, -0.92, 1.16, 2.08
2023-12-24 18:43:44.299,0.88, 0.16, 0.43, -0.31, 1.46, 2.56
2023-12-24 18:43:44.301,0.90, 0.15, 0.43, 0.18, 2.01, 2.87
2023-12-24 18:43:44.308,0.90, 0.14, 0.42, 0.37, 2.01, 2.69
2023-12-24 18:43:44.309,0.91, 0.14, 0.42, 0.43, 1.95, 2.01
2023-12-24 18:43:44.310,0.91, 0.14, 0.42, 0.43, 2.01, 1.71
2023-12-24 18:43:44.311,0.91, 0.15, 0.42, 0.06, 1.77, 0.73
2023-12-24 18:43:44.312,0.90, 0.15, 0.42, -0.18, 1.59, 0.31
2023-12-24 18:43:44.314,0.89, 0.15, 0.43, -0.24, 1.28, -0.06
2023-12-24 18:43:44.315,0.88, 0.15, 0.43, -0.12, 0.79, -0.18
2023-12-24 18:43:44.317,0.87, 0.16, 0.44, 0.18, 0.67, -0.18
2023-12-24 18:43:44.318,0.87, 0.16, 0.44, 0.67, 0.55, 0.06
2023-12-24 18:43:44.319,0.87, 0.17, 0.44, 0.92, 0.49, 0.12
2023-12-24 18:43:44.320,0.87, 0.17, 0.43, 1.16, 0.92, 0.37
2023-12-24 18:43:44.324,0.87, 0.17, 0.42, 1.34, 1.22, 0.55
2023-12-24 18:43:44.326,0.88, 0.17, 0.42, 1.53, 1.34, 0.79
2023-12-24 18:43:44.327,0.88, 0.17, 0.42, 1.40, 1.10, 1.10
2023-12-24 18:43:44.359,0.89, 0.17, 0.41, 1.16, 0.79, 1.46
2023-12-24 18:43:44.360,0.89, 0.17, 0.40, 0.92, 0.67, 1.71
2023-12-24 18:43:44.361,0.90, 0.17, 0.40, 0.73, 0.73, 1.95
2023-12-24 18:43:44.363,0.90, 0.17, 0.40, 0.49, 0.98, 2.20
2023-12-24 18:43:44.364,0.90, 0.16, 0.41, 0.24, 1.46, 2.20
2023-12-24 18:43:44.365,0.91, 0.16, 0.41, 0.37, 1.53, 2.08
2023-12-24 18:43:44.367,0.91, 0.16, 0.41, 0.67, 1.65, 1.71
2023-12-24 18:43:44.368,0.91, 0.15, 0.42, 0.85, 1.83, 1.34
2023-12-24 18:43:44.369,0.91, 0.15, 0.42, 0.98, 1.95, 0.85
2023-12-24 18:43:44.374,0.90, 0.15, 0.42, 1.04, 2.14, 0.67
2023-12-24 18:43:44.375,0.90, 0.16, 0.42, 1.16, 2.20, 0.31
2023-12-24 18:43:44.376,0.89, 0.16, 0.42, 1.22, 2.32, 0.18
2023-12-24 18:43:44.377,0.89, 0.16, 0.42, 1.16, 2.20, 0.24
2023-12-24 18:43:44.378,0.88, 0.16, 0.42, 1.16, 1.95, 0.43
2023-12-24 18:43:44.379,0.87, 0.16, 0.43, 1.34, 1.71, 0.73
2023-12-24 18:43:44.397,0.87, 0.17, 0.43, 1.83, 2.01, 1.16
2023-12-24 18:43:44.399,0.87, 0.17, 0.43, 2.32, 2.81, 1.83
2023-12-24 18:43:44.411,0.88, 0.17, 0.43, 2.75, 2.75, 2.01
2023-12-24 18:43:44.413,0.88, 0.16, 0.42, 2.87, 2.44, 2.56
2023-12-24 18:43:44.414,0.88, 0.16, 0.42, 3.11, 2.62, 2.81
2023-12-24 18:43:44.415,0.89, 0.16, 0.42, 2.87, 2.32, 2.75
2023-12-24 18:43:44.416,0.89, 0.16, 0.42, 2.69, 2.01, 2.69
2023-12-24 18:43:44.417,0.89, 0.16, 0.42, 2.44, 1.65, 2.62
2023-12-24 18:43:44.418,0.89, 0.16, 0.42, 2.62, 1.46, 2.38
2023-12-24 18:43:44.419,0.89, 0.16, 0.43, 2.69, 1.53, 2.20
2023-12-24 18:43:44.426,0.90, 0.16, 0.43, 3.17, 1.65, 2.08
2023-12-24 18:43:44.427,0.90, 0.16, 0.42, 3.54, 2.14, 1.71
2023-12-24 18:43:44.430,0.90, 0.16, 0.42, 3.72, 2.50, 1.04
2023-12-24 18:43:44.431,0.90, 0.17, 0.41, 3.54, 2.50, 0.55
2023-12-24 18:43:44.462,0.90, 0.17, 0.41, 3.42, 2.44, 0.24
2023-12-24 18:43:44.463,0.89, 0.17, 0.40, 2.99, 2.62, -0.06
2023-12-24 18:43:44.465,0.89, 0.18, 0.40, 2.38, 2.50, 0.12
2023-12-24 18:43:44.466,0.88, 0.18, 0.41, 2.08, 2.01, 0.31
2023-12-24 18:43:44.467,0.88, 0.18, 0.42, 2.01, 1.83, 0.67
2023-12-24 18:43:44.468,0.88, 0.18, 0.42, 2.32, 2.14, 0.92
2023-12-24 18:43:44.469,0.88, 0.18, 0.42, 2.50, 2.56, 0.55
2023-12-24 18:43:44.474,0.88, 0.18, 0.41, 2.32, 2.93, 0.79
2023-12-24 18:43:44.475,0.88, 0.18, 0.41, 1.83, 2.99, 0.73
2023-12-24 18:43:44.476,0.88, 0.18, 0.41, 1.77, 2.93, 0.98
2023-12-24 18:43:44.477,0.89, 0.18, 0.42, 1.65, 2.81, 1.46
2023-12-24 18:43:44.478,0.89, 0.18, 0.42, 1.46, 2.44, 1.83
2023-12-24 18:43:44.479,0.89, 0.18, 0.42, 1.59, 2.38, 1.95
2023-12-24 18:43:44.480,0.89, 0.17, 0.42, 1.65, 2.38, 1.34
2023-12-24 18:43:44.481,0.89, 0.17, 0.42, 1.65, 2.75, 1.65
2023-12-24 18:43:44.483,0.89, 0.16, 0.42, 1.59, 2.93, 0.98
2023-12-24 18:43:44.484,0.90, 0.17, 0.42, 1.65, 3.05, 0.92
