Timestamp (Unix),Sample Nunmber,ax,ay,az,gx,gy,gz
2023-12-24 19:26:37.299,6186,-0.38, -0.87, -0.12, 7.08, -10.86, 16.48
2023-12-24 19:26:37.308,6443,-0.33, -0.87, -0.09, 0.55, -9.22, 15.38
2023-12-24 19:26:37.320,7429,-0.37, -0.87, -0.11, -0.43, -4.03, 10.38
2023-12-24 19:26:37.328,7940,-0.38, -0.85, -0.14, 2.50, 4.09, 3.11
2023-12-24 19:26:37.337,8384,-0.42, -0.82, -0.17, 7.02, 7.45, -5.19
2023-12-24 19:26:37.349,9331,-0.43, -0.80, -0.18, -0.06, 0.79, -7.75
2023-12-24 19:26:37.357,9749,-0.40, -0.83, -0.13, 1.53, -9.28, -12.88
2023-12-24 19:26:37.366,10221,-0.39, -0.89, -0.20, 3.97, -13.24, -22.09
2023-12-24 19:26:37.377,11038,-0.28, -1.02, -0.09, 10.01, -7.75, -32.10
2023-12-24 19:26:37.386,11568,-0.44, -1.06, -0.16, 22.03, 5.43, -50.05
2023-12-24 19:26:37.394,11985,-0.43, -1.00, -0.19, 31.86, 10.56, -55.24
2023-12-24 19:26:37.403,12412,-0.43, -0.94, -0.17, 21.67, 11.90, -44.49
2023-12-24 19:26:37.414,13265,-0.38, -0.95, -0.18, 3.60, 15.01, -24.66
2023-12-24 19:26:37.423,13672,-0.39, -0.96, -0.11, 4.76, 14.95, -12.33
2023-12-24 19:26:37.431,14637,-0.39, -0.92, -0.08, 6.23, 6.35, -4.46
2023-12-24 19:26:37.443,15445,-0.38, -0.91, -0.10, 2.87, 1.22, -2.44
2023-12-24 19:26:37.453,15901,-0.40, -0.89, -0.13, -6.47, 2.50, -3.36
2023-12-24 19:26:37.459,16692,-0.41, -0.91, -0.16, -17.70, 5.13, -4.58
2023-12-24 19:26:37.472,17655,-0.38, -0.89, -0.11, -12.33, 4.58, -6.35
2023-12-24 19:26:37.480,18135,-0.39, -0.91, -0.14, -23.07, 1.28, -0.37
2023-12-24 19:26:37.488,18999,-0.39, -0.93, -0.14, -28.99, 0.98, 2.87
2023-12-24 19:26:37.500,19931,-0.37, -0.95, -0.16, -26.55, 3.91, 4.15
2023-12-24 19:26:37.509,20295,-0.38, -0.97, -0.17, -13.06, 8.48, -0.92
2023-12-24 19:26:37.517,21256,-0.39, -0.99, -0.18, -6.65, 12.15, -2.38
2023-12-24 19:26:37.529,22098,-0.41, -1.00, -0.19, -5.07, 13.98, -0.06
2023-12-24 19:26:37.537,22573,-0.41, -1.00, -0.20, -4.27, 13.92, 4.70
2023-12-24 19:26:37.546,23591,-0.40, -0.93, -0.20, -7.57, 10.74, 9.09
2023-12-24 19:26:37.554,24453,-0.41, -0.92, -0.23, -7.57, 6.35, 8.85
2023-12-24 19:26:37.566,25387,-0.42, -0.90, -0.24, -2.99, 3.48, 5.98
2023-12-24 19:26:37.574,25731,-0.41, -0.88, -0.23, 0.92, 2.20, 3.97
2023-12-24 19:26:37.582,26709,-0.40, -0.90, -0.20, 5.25, -0.49, 1.89
2023-12-24 19:26:37.594,27469,-0.39, -0.92, -0.19, 4.39, -3.11, 0.24
2023-12-24 19:26:37.603,27858,-0.38, -1.03, -0.17, 4.09, -3.66, -1.95
2023-12-24 19:26:37.611,28488,-0.40, -0.93, -0.22, 4.94, -1.40, -2.69
2023-12-24 19:26:37.623,29343,-0.38, -0.94, -0.23, 3.05, -4.09, -0.79
2023-12-24 19:26:37.632,29821,-0.38, -0.98, -0.22, 0.49, -7.02, 1.22
2023-12-24 19:26:37.640,30625,-0.38, -1.01, -0.22, 1.71, -6.23, 2.32
2023-12-24 19:26:37.651,31603,-0.37, -1.02, -0.21, 0.31, -4.82, 2.87
2023-12-24 19:26:37.660,32013,-0.37, -1.03, -0.21, 1.22, -3.11, 1.77
2023-12-24 19:26:37.669,32889,-0.39, -1.02, -0.24, 2.01, -0.31, 0.98
