Timestamp (Unix),Sample Nunmber,ax,ay,az,gx,gy,gz
2023-12-24 19:16:54.138,37,0.44, 0.25, 0.87, -0.37, 0.92, 4.76
2023-12-24 19:16:54.140,38,0.44, 0.25, 0.87, -0.18, 1.16, 4.33
2023-12-24 19:16:54.140,39,0.44, 0.26, 0.86, -0.18, 1.34, 3.91
2023-12-24 19:16:54.141,40,0.45, 0.25, 0.86, -0.73, 1.40, 2.81
2023-12-24 19:16:54.142,41,0.44, 0.24, 0.85, -1.65, 2.38, 1.46
2023-12-24 19:16:54.142,42,0.42, 0.24, 0.86, -1.65, 2.20, 1.40
2023-12-24 19:16:54.143,43,0.44, 0.24, 0.85, -1.28, 1.46, 1.89
2023-12-24 19:16:54.144,44,0.43, 0.24, 0.86, -2.14, 1.04, 2.44
2023-12-24 19:16:54.148,45,0.44, 0.24, 0.87, -2.93, 1.28, 2.81
2023-12-24 19:16:54.150,46,0.46, 0.25, 0.88, -3.85, 1.83, 2.20
2023-12-24 19:16:54.151,47,0.46, 0.23, 0.89, -3.11, 1.10, 3.66
2023-12-24 19:16:54.152,48,0.48, 0.24, 0.88, -2.81, 1.83, 2.75
2023-12-24 19:16:54.153,49,0.45, 0.23, 0.89, -2.38, 2.75, 2.50
2023-12-24 19:16:54.153,50,0.46, 0.23, 0.88, -0.79, 2.62, 1.95
2023-12-24 19:16:54.154,51,0.44, 0.23, 0.87, -0.31, 3.17, 0.12
2023-12-24 19:16:54.154,52,0.42, 0.22, 0.86, 0.06, 2.75, -0.06
2023-12-24 19:16:54.155,53,0.41, 0.23, 0.84, -0.24, 2.20, 0.37
2023-12-24 19:16:54.156,54,0.41, 0.22, 0.83, -1.40, 1.59, 1.59
2023-12-24 19:16:54.157,55,0.41, 0.22, 0.85, -2.87, 2.01, 2.69
2023-12-24 19:16:54.158,56,0.44, 0.22, 0.86, -3.05, 1.71, 3.60
2023-12-24 19:16:54.158,57,0.45, 0.22, 0.87, -2.87, 1.71, 3.36
2023-12-24 19:16:54.159,58,0.45, 0.23, 0.88, -2.50, 1.89, 2.93
2023-12-24 19:16:54.160,59,0.48, 0.22, 0.89, -1.22, 1.40, 2.81
2023-12-24 19:16:54.160,60,0.48, 0.22, 0.90, -0.79, 2.08, 1.83
2023-12-24 19:16:54.161,61,0.47, 0.22, 0.90, -0.31, 3.17, 1.59
2023-12-24 19:16:54.162,62,0.47, 0.22, 0.90, 0.37, 3.85, 2.01
2023-12-24 19:16:54.165,63,0.46, 0.22, 0.89, 0.67, 4.21, 2.08
2023-12-24 19:16:54.166,64,0.45, 0.23, 0.87, 0.49, 4.52, 2.26
2023-12-24 19:16:54.167,65,0.44, 0.23, 0.85, -0.31, 4.76, 2.44
2023-12-24 19:16:54.167,66,0.44, 0.23, 0.85, -1.34, 5.07, 2.08
2023-12-24 19:16:54.168,67,0.43, 0.22, 0.86, -1.40, 5.07, 1.71
2023-12-24 19:16:54.168,68,0.43, 0.21, 0.86, -0.92, 4.76, 1.71
2023-12-24 19:16:54.169,69,0.44, 0.24, 0.87, 0.12, 5.74, 2.62
2023-12-24 19:16:54.170,70,0.43, 0.23, 0.87, 0.85, 3.17, 2.75
2023-12-24 19:16:54.176,71,0.43, 0.23, 0.87, 1.10, 3.11, 2.93
2023-12-24 19:16:54.182,72,0.43, 0.24, 0.87, 0.55, 4.03, 2.62
2023-12-24 19:16:54.183,73,0.42, 0.24, 0.86, 0.00, 3.36, 2.81
2023-12-24 19:16:54.184,74,0.42, 0.24, 0.86, -0.37, 2.75, 3.48
2023-12-24 19:16:54.185,75,0.42, 0.23, 0.85, -1.34, 2.50, 3.54
2023-12-24 19:16:54.187,76,0.42, 0.23, 0.86, -1.95, 2.93, 3.36
2023-12-24 19:16:54.188,77,0.42, 0.22, 0.85, -2.56, 3.17, 3.23
2023-12-24 19:16:54.189,78,0.42, 0.22, 0.85, -2.69, 3.11, 2.93
2023-12-24 19:16:54.190,79,0.43, 0.21, 0.87, -1.34, 3.30, 2.81
2023-12-24 19:16:54.191,80,0.45, 0.23, 0.88, 0.79, 2.87, 2.56
2023-12-24 19:16:54.192,81,0.46, 0.24, 0.89, 3.11, 1.95, 1.89
2023-12-24 19:16:54.194,82,0.46, 0.26, 0.89, 4.33, 1.53, 1.10
2023-12-24 19:16:54.198,83,0.46, 0.26, 0.88, 3.85, 2.14, 0.24
2023-12-24 19:16:54.199,84,0.44, 0.26, 0.87, 2.14, 3.42, -0.67
2023-12-24 19:16:54.201,85,0.42, 0.26, 0.86, 0.37, 4.21, -0.98
2023-12-24 19:16:54.204,86,0.41, 0.26, 0.85, -0.37, 4.09, -0.61
2023-12-24 19:16:54.205,87,0.40, 0.25, 0.84, -1.89, 3.42, 0.67
2023-12-24 19:16:54.206,88,0.41, 0.23, 0.84, -2.75, 2.99, 1.46
2023-12-24 19:16:54.208,89,0.41, 0.24, 0.84, -2.69, 2.14, 0.67
2023-12-24 19:16:54.209,90,0.42, 0.23, 0.86, -1.89, 1.28, 0.67
2023-12-24 19:16:54.210,91,0.44, 0.23, 0.87, -1.22, 1.59, -0.61
2023-12-24 19:16:54.210,92,0.44, 0.21, 0.89, 0.00, 0.73, 0.55
2023-12-24 19:16:54.214,93,0.46, 0.22, 0.89, 0.92, 0.85, 0.85
2023-12-24 19:16:54.215,94,0.47, 0.22, 0.88, 0.61, 1.71, 0.31
2023-12-24 19:16:54.216,95,0.45, 0.22, 0.89, 0.31, 3.42, 0.12
2023-12-24 19:16:54.217,96,0.46, 0.21, 0.89, 0.55, 4.27, -0.18
2023-12-24 19:16:54.218,97,0.45, 0.21, 0.87, 0.67, 4.64, -1.53
2023-12-24 19:16:54.219,98,0.43, 0.21, 0.88, 1.53, 3.78, 0.49
2023-12-24 19:16:54.220,99,0.44, 0.23, 0.87, 2.01, 3.05, 2.08
2023-12-24 19:16:54.221,100,0.43, 0.23, 0.86, 1.10, 3.05, 2.01
2023-12-24 19:16:54.222,101,0.43, 0.23, 0.86, 0.43, 2.87, 2.69
2023-12-24 19:16:54.223,102,0.44, 0.24, 0.86, -0.37, 2.99, 2.81
2023-12-24 19:16:54.223,103,0.43, 0.24, 0.86, -1.22, 3.66, 2.62
2023-12-24 19:16:54.224,104,0.43, 0.23, 0.87, -1.04, 3.66, 3.05
2023-12-24 19:16:54.225,105,0.45, 0.23, 0.88, -0.12, 3.60, 2.50
2023-12-24 19:16:54.226,106,0.46, 0.23, 0.89, 1.46, 3.85, 0.73
2023-12-24 19:16:54.227,107,0.44, 0.24, 0.89, 3.48, 3.60, -0.37
2023-12-24 19:16:54.227,108,0.44, 0.24, 0.87, 4.76, 3.23, -0.98
2023-12-24 19:16:54.228,109,0.42, 0.25, 0.86, 4.15, 3.36, -0.98
2023-12-24 19:16:54.233,110,0.42, 0.26, 0.85, 2.50, 3.36, -0.18
2023-12-24 19:16:54.234,111,0.41, 0.26, 0.84, 0.37, 3.05, 1.22
2023-12-24 19:16:54.235,112,0.41, 0.26, 0.84, -0.55, 3.23, 1.71
2023-12-24 19:16:54.236,113,0.41, 0.25, 0.85, -2.08, 3.60, 2.26
2023-12-24 19:16:54.237,114,0.42, 0.25, 0.87, -2.14, 3.23, 2.26
2023-12-24 19:16:54.237,115,0.43, 0.25, 0.87, -1.34, 3.11, 1.40
2023-12-24 19:16:54.238,116,0.43, 0.25, 0.88, 0.18, 2.44, 0.24
2023-12-24 19:16:54.238,117,0.43, 0.24, 0.88, 1.59, 1.53, -0.43
2023-12-24 19:16:54.239,118,0.43, 0.25, 0.87, 1.77, 1.95, -1.22
2023-12-24 19:16:54.240,119,0.43, 0.25, 0.87, 1.77, 1.95, -1.28
2023-12-24 19:16:54.240,120,0.43, 0.25, 0.87, 1.16, 2.20, -1.16
2023-12-24 19:16:54.241,121,0.43, 0.25, 0.87, 0.06, 2.20, -0.37
2023-12-24 19:16:54.241,122,0.43, 0.25, 0.87, -1.16, 2.14, 0.61
2023-12-24 19:16:54.242,123,0.43, 0.25, 0.87, -1.95, 2.14, 0.98
2023-12-24 19:16:54.243,124,0.43, 0.25, 0.86, -3.30, 2.38, 1.34
2023-12-24 19:16:54.243,125,0.44, 0.24, 0.87, -4.15, 3.11, 1.95
2023-12-24 19:16:54.244,126,0.45, 0.24, 0.88, -3.97, 4.33, 1.89
2023-12-24 19:16:54.246,127,0.45, 0.24, 0.89, -2.26, 3.78, 0.79
2023-12-24 19:16:54.249,128,0.44, 0.23, 0.88, -0.73, 3.42, -0.73
2023-12-24 19:16:54.250,129,0.42, 0.23, 0.85, 0.18, 2.93, -1.71
2023-12-24 19:16:54.250,130,0.41, 0.22, 0.86, 0.55, 4.27, -1.77
2023-12-24 19:16:54.251,131,0.41, 0.22, 0.85, 0.73, 2.44, -1.89
2023-12-24 19:16:54.252,132,0.40, 0.22, 0.86, 0.24, 3.30, -0.79
2023-12-24 19:16:54.253,133,0.42, 0.24, 0.84, 0.18, 2.38, 1.22
2023-12-24 19:16:54.253,134,0.42, 0.23, 0.86, -1.10, 1.53, 1.22
2023-12-24 19:16:54.254,135,0.43, 0.23, 0.86, -1.65, 1.40, 1.40
2023-12-24 19:16:54.254,136,0.43, 0.24, 0.88, -2.62, 1.22, 2.81
2023-12-24 19:16:54.255,137,0.44, 0.23, 0.88, -2.99, 1.22, 3.85
2023-12-24 19:16:54.256,138,0.44, 0.23, 0.89, -2.62, 1.34, 4.64
2023-12-24 19:16:54.256,139,0.44, 0.24, 0.88, -1.83, 1.65, 4.03
2023-12-24 19:16:54.257,140,0.43, 0.24, 0.87, -1.40, 1.77, 3.17
2023-12-24 19:16:54.258,141,0.42, 0.23, 0.86, -1.46, 2.08, 2.69
2023-12-24 19:16:54.258,142,0.41, 0.23, 0.85, -1.46, 1.77, 2.32
2023-12-24 19:16:54.259,143,0.41, 0.23, 0.84, -1.53, 1.46, 2.44
2023-12-24 19:16:54.259,144,0.41, 0.23, 0.85, -1.89, 0.79, 3.66
2023-12-24 19:16:54.260,145,0.42, 0.23, 0.85, -2.20, 0.79, 4.33
2023-12-24 19:16:54.261,146,0.42, 0.24, 0.86, -2.01, 0.24, 4.94
2023-12-24 19:16:54.267,147,0.42, 0.24, 0.87, -2.26, 0.12, 5.25
2023-12-24 19:16:54.268,148,0.42, 0.24, 0.87, -2.20, 0.18, 4.88
2023-12-24 19:16:54.269,149,0.43, 0.24, 0.87, -2.08, 0.06, 4.46
2023-12-24 19:16:54.270,150,0.43, 0.24, 0.87, -2.01, 0.31, 3.72
2023-12-24 19:16:54.271,151,0.43, 0.24, 0.88, -1.89, 0.49, 3.05
2023-12-24 19:16:54.272,152,0.44, 0.23, 0.88, -1.46, 0.31, 3.78
2023-12-24 19:16:54.273,153,0.45, 0.24, 0.89, -1.04, 0.55, 3.97
2023-12-24 19:16:54.274,154,0.45, 0.24, 0.89, -0.73, 0.55, 3.54
2023-12-24 19:16:54.275,155,0.45, 0.24, 0.88, -0.79, 0.43, 2.93
2023-12-24 19:16:54.276,156,0.43, 0.24, 0.87, -1.65, 0.37, 3.48
2023-12-24 19:16:54.282,157,0.42, 0.25, 0.86, -2.99, 0.31, 4.39
2023-12-24 19:16:54.284,158,0.42, 0.25, 0.85, -3.60, 0.00, 4.64
2023-12-24 19:16:54.286,159,0.42, 0.24, 0.85, -4.94, 0.06, 5.07
2023-12-24 19:16:54.287,160,0.42, 0.23, 0.86, -5.98, 0.79, 5.13
2023-12-24 19:16:54.289,161,0.43, 0.23, 0.87, -5.49, 1.04, 5.31
2023-12-24 19:16:54.290,162,0.44, 0.24, 0.88, -4.09, 0.61, 4.94
2023-12-24 19:16:54.291,163,0.45, 0.25, 0.88, -2.75, 0.73, 3.48
2023-12-24 19:16:54.293,164,0.45, 0.26, 0.89, -1.53, -0.49, 1.28
2023-12-24 19:16:54.299,165,0.44, 0.26, 0.88, -1.89, -0.61, 0.49
2023-12-24 19:16:54.300,166,0.43, 0.25, 0.87, -3.66, 0.49, 0.79
2023-12-24 19:16:54.301,167,0.41, 0.25, 0.86, -4.52, 0.79, 1.10
2023-12-24 19:16:54.302,168,0.42, 0.27, 0.85, -5.98, 0.55, 1.04
2023-12-24 19:16:54.303,169,0.44, 0.25, 0.85, -8.48, 1.83, -0.73
2023-12-24 19:16:54.304,170,0.42, 0.21, 0.86, -10.80, 2.26, -3.11
2023-12-24 19:16:54.305,171,0.40, 0.20, 0.86, -9.46, 1.10, -3.17
2023-12-24 19:16:54.306,172,0.43, 0.19, 0.86, -7.75, 0.18, 0.00
2023-12-24 19:16:54.308,173,0.45, 0.18, 0.88, -6.47, 0.31, 0.85
2023-12-24 19:16:54.311,174,0.45, 0.19, 0.88, -5.07, -0.55, 1.59
2023-12-24 19:16:54.314,175,0.47, 0.22, 0.91, -1.40, -0.18, 1.53
2023-12-24 19:16:54.315,176,0.49, 0.22, 0.90, -0.12, -1.40, -0.12
2023-12-24 19:16:54.316,177,0.45, 0.23, 0.90, -0.55, 1.22, -1.22
2023-12-24 19:16:54.317,178,0.44, 0.23, 0.87, -0.85, 1.28, -0.18
2023-12-24 19:16:54.318,179,0.42, 0.22, 0.86, -2.14, 1.65, -0.31
2023-12-24 19:16:54.320,180,0.41, 0.21, 0.83, -4.39, 2.50, 0.55
2023-12-24 19:16:54.320,181,0.40, 0.20, 0.83, -5.80, 1.59, 1.46
2023-12-24 19:16:54.321,182,0.40, 0.19, 0.83, -6.10, 0.43, 2.50
2023-12-24 19:16:54.322,183,0.41, 0.19, 0.83, -5.55, -1.40, 4.46
2023-12-24 19:16:54.332,184,0.43, 0.19, 0.85, -4.82, -2.14, 5.80
2023-12-24 19:16:54.333,185,0.44, 0.20, 0.86, -4.09, -2.56, 5.98
2023-12-24 19:16:54.333,186,0.46, 0.21, 0.88, -2.38, -3.05, 5.86
2023-12-24 19:16:54.334,187,0.47, 0.22, 0.89, -1.65, -2.56, 5.25
2023-12-24 19:16:54.335,188,0.47, 0.22, 0.89, -1.16, -1.71, 3.60
2023-12-24 19:16:54.335,189,0.46, 0.22, 0.89, -0.98, -1.34, 2.75
2023-12-24 19:16:54.336,190,0.46, 0.22, 0.88, -1.65, -0.49, 2.75
2023-12-24 19:16:54.337,191,0.44, 0.21, 0.87, -2.69, -0.24, 3.05
2023-12-24 19:16:54.341,192,0.43, 0.20, 0.85, -3.23, -1.10, 4.09
2023-12-24 19:16:54.342,193,0.43, 0.20, 0.85, -3.60, -1.22, 4.88
2023-12-24 19:16:54.344,194,0.43, 0.19, 0.85, -4.70, -0.92, 6.41
2023-12-24 19:16:54.349,195,0.45, 0.19, 0.87, -4.58, -0.49, 7.63
2023-12-24 19:16:54.350,196,0.48, 0.20, 0.89, -3.30, -0.43, 7.63
2023-12-24 19:16:54.351,197,0.49, 0.21, 0.91, -1.22, -0.18, 6.23
2023-12-24 19:16:54.351,198,0.48, 0.22, 0.91, 0.98, 0.24, 4.39
2023-12-24 19:16:54.352,199,0.48, 0.23, 0.90, 2.20, 1.04, 2.93
2023-12-24 19:16:54.352,200,0.48, 0.23, 0.88, 2.20, 2.62, 1.83
2023-12-24 19:16:54.353,201,0.47, 0.22, 0.87, 1.59, 3.72, 1.04
2023-12-24 19:16:54.354,202,0.45, 0.22, 0.86, 0.92, 3.30, 0.67
2023-12-24 19:16:54.356,203,0.42, 0.22, 0.85, -0.18, 3.48, 1.34
2023-12-24 19:16:54.358,204,0.41, 0.23, 0.84, -0.67, 2.62, 2.56
2023-12-24 19:16:54.359,205,0.42, 0.22, 0.84, -2.01, 0.85, 4.88
2023-12-24 19:16:54.360,206,0.42, 0.22, 0.83, -4.33, 2.08, 5.86
2023-12-24 19:16:54.361,207,0.42, 0.21, 0.84, -5.19, 1.71, 5.43
2023-12-24 19:16:54.364,208,0.44, 0.21, 0.86, -4.88, 1.65, 4.76
2023-12-24 19:16:54.365,209,0.45, 0.21, 0.88, -3.30, 1.65, 4.52
2023-12-24 19:16:54.365,210,0.46, 0.22, 0.89, -0.98, 0.24, 3.60
2023-12-24 19:16:54.366,211,0.47, 0.22, 0.88, 0.24, -0.18, 2.38
2023-12-24 19:16:54.367,212,0.47, 0.22, 0.89, 0.18, 0.37, 1.59
2023-12-24 19:16:54.367,213,0.46, 0.21, 0.88, -0.92, 2.38, 0.67
2023-12-24 19:16:54.368,214,0.46, 0.21, 0.88, -1.83, 3.48, 0.79
2023-12-24 19:16:54.369,215,0.46, 0.21, 0.87, -2.14, 3.78, 1.65
2023-12-24 19:16:54.369,216,0.45, 0.21, 0.87, -1.89, 3.30, 2.01
2023-12-24 19:16:54.370,217,0.45, 0.21, 0.86, -1.34, 2.56, 1.40
2023-12-24 19:16:54.372,218,0.45, 0.21, 0.86, -0.98, 2.44, 0.43
2023-12-24 19:16:54.374,219,0.43, 0.20, 0.86, -0.79, 2.14, -0.12
2023-12-24 19:16:54.375,220,0.44, 0.20, 0.86, -0.67, 2.32, 0.49
2023-12-24 19:16:54.375,221,0.44, 0.20, 0.86, -0.55, 2.81, 0.79
2023-12-24 19:16:54.376,222,0.46, 0.20, 0.86, 0.18, 2.99, 0.55
2023-12-24 19:16:54.377,223,0.46, 0.20, 0.87, 0.67, 3.17, 0.37
2023-12-24 19:16:54.377,224,0.48, 0.21, 0.89, 1.77, 3.48, -0.73
2023-12-24 19:16:54.379,225,0.47, 0.21, 0.89, 3.23, 2.81, -1.71
2023-12-24 19:16:54.381,226,0.46, 0.21, 0.89, 3.91, 2.62, -2.01
2023-12-24 19:16:54.381,227,0.45, 0.21, 0.88, 2.93, 2.87, -1.53
2023-12-24 19:16:54.382,228,0.45, 0.20, 0.86, 1.04, 3.97, -0.73
2023-12-24 19:16:54.383,229,0.45, 0.20, 0.86, -0.55, 5.00, -0.06
2023-12-24 19:16:54.383,230,0.46, 0.21, 0.87, -0.61, 5.19, 0.43
2023-12-24 19:16:54.384,231,0.46, 0.23, 0.87, -0.12, 5.31, 0.24
2023-12-24 19:16:54.385,232,0.46, 0.21, 0.88, 0.98, 4.21, -0.79
2023-12-24 19:16:54.387,233,0.43, 0.20, 0.89, 2.32, 3.48, -2.69
2023-12-24 19:16:54.389,234,0.43, 0.21, 0.88, 3.78, 4.27, -2.69
2023-12-24 19:16:54.390,235,0.45, 0.22, 0.87, 3.72, 4.58, -2.08
2023-12-24 19:16:54.390,236,0.45, 0.23, 0.87, 3.30, 4.88, -1.40
2023-12-24 19:16:54.391,237,0.46, 0.24, 0.85, 2.75, 4.52, -1.53
2023-12-24 19:16:54.392,238,0.45, 0.23, 0.86, 1.46, 4.46, -1.95
2023-12-24 19:16:54.392,239,0.43, 0.22, 0.87, 0.37, 4.52, -1.83
2023-12-24 19:16:54.393,240,0.44, 0.22, 0.88, -0.06, 5.19, -1.10
2023-12-24 19:16:54.393,241,0.44, 0.22, 0.88, 0.12, 5.37, -1.28
2023-12-24 19:16:54.394,242,0.44, 0.21, 0.87, 0.92, 5.13, -2.20
2023-12-24 19:16:54.396,243,0.44, 0.21, 0.87, 1.77, 5.37, -2.26
2023-12-24 19:16:54.398,244,0.44, 0.22, 0.86, 3.48, 4.88, -2.38
2023-12-24 19:16:54.398,245,0.44, 0.23, 0.86, 4.39, 3.78, -3.11
2023-12-24 19:16:54.399,246,0.44, 0.22, 0.87, 4.58, 3.78, -3.17
2023-12-24 19:16:54.399,247,0.43, 0.23, 0.87, 4.15, 3.91, -3.23
2023-12-24 19:16:54.401,248,0.43, 0.23, 0.87, 3.30, 4.21, -2.44
2023-12-24 19:16:54.403,249,0.44, 0.23, 0.87, 2.14, 4.94, -2.26
2023-12-24 19:16:54.404,250,0.45, 0.23, 0.87, 1.65, 5.86, -2.50
2023-12-24 19:16:54.405,251,0.45, 0.22, 0.87, 1.77, 6.10, -2.99
2023-12-24 19:16:54.406,252,0.45, 0.22, 0.88, 2.44, 6.16, -3.72
2023-12-24 19:16:54.407,253,0.45, 0.22, 0.88, 3.91, 5.31, -4.09
2023-12-24 19:16:54.408,254,0.43, 0.23, 0.87, 4.88, 4.09, -4.46
2023-12-24 19:16:54.409,255,0.42, 0.23, 0.86, 4.70, 3.85, -4.33
2023-12-24 19:16:54.409,256,0.41, 0.22, 0.85, 3.54, 4.46, -3.97
2023-12-24 19:16:54.410,257,0.41, 0.22, 0.85, 2.44, 5.19, -3.42
2023-12-24 19:16:54.411,258,0.42, 0.22, 0.84, 1.95, 5.43, -2.56
2023-12-24 19:16:54.412,259,0.43, 0.22, 0.86, 2.38, 5.00, -2.20
2023-12-24 19:16:54.414,260,0.44, 0.22, 0.87, 3.17, 4.58, -1.95
2023-12-24 19:16:54.416,261,0.45, 0.24, 0.88, 4.70, 3.66, -1.83
2023-12-24 19:16:54.418,262,0.46, 0.24, 0.90, 5.74, 3.30, -2.26
2023-12-24 19:16:54.419,263,0.46, 0.25, 0.90, 6.04, 3.97, -3.48
2023-12-24 19:16:54.420,264,0.45, 0.25, 0.89, 5.37, 4.88, -4.46
2023-12-24 19:16:54.421,265,0.43, 0.25, 0.88, 4.15, 6.10, -5.00
2023-12-24 19:16:54.421,266,0.42, 0.27, 0.86, 2.69, 6.71, -5.25
2023-12-24 19:16:54.422,267,0.42, 0.25, 0.83, 0.67, 6.71, -6.23
2023-12-24 19:16:54.422,268,0.40, 0.24, 0.84, -0.61, 6.10, -6.71
2023-12-24 19:16:54.423,269,0.40, 0.22, 0.86, -0.55, 6.16, -4.58
2023-12-24 19:16:54.424,270,0.39, 0.23, 0.86, -0.12, 5.49, -3.78
2023-12-24 19:16:54.424,271,0.41, 0.23, 0.87, 1.59, 3.11, -1.46
2023-12-24 19:16:54.425,272,0.42, 0.24, 0.89, 2.20, 3.05, 0.00
2023-12-24 19:16:54.425,273,0.43, 0.25, 0.88, 2.81, 3.23, 0.06
2023-12-24 19:16:54.426,274,0.43, 0.26, 0.87, 3.23, 4.21, 0.06
2023-12-24 19:16:54.427,275,0.44, 0.25, 0.86, 1.77, 3.72, -0.67
2023-12-24 19:16:54.427,276,0.41, 0.25, 0.85, 0.37, 5.07, -0.49
2023-12-24 19:16:54.429,277,0.41, 0.24, 0.85, -0.37, 4.21, 0.06
2023-12-24 19:16:54.432,278,0.41, 0.23, 0.86, -0.31, 4.39, 0.00
2023-12-24 19:16:54.435,279,0.42, 0.23, 0.86, 0.24, 3.97, 0.67
2023-12-24 19:16:54.437,280,0.43, 0.23, 0.87, 1.46, 3.17, 1.10
2023-12-24 19:16:54.438,281,0.43, 0.24, 0.88, 3.17, 1.89, 1.04
2023-12-24 19:16:54.440,282,0.44, 0.26, 0.88, 4.33, 1.65, 1.53
2023-12-24 19:16:54.441,283,0.44, 0.27, 0.88, 4.09, 2.01, 1.04
2023-12-24 19:16:54.442,284,0.43, 0.28, 0.88, 2.81, 3.17, 0.43
2023-12-24 19:16:54.443,285,0.42, 0.27, 0.88, 1.04, 3.66, 0.00
2023-12-24 19:16:54.444,286,0.40, 0.27, 0.87, -0.61, 4.39, 0.37
2023-12-24 19:16:54.444,287,0.39, 0.26, 0.86, -1.53, 4.39, 1.10
2023-12-24 19:16:54.446,288,0.40, 0.25, 0.85, -1.71, 3.85, 1.22
2023-12-24 19:16:54.449,289,0.40, 0.26, 0.85, -1.71, 3.78, 1.34
2023-12-24 19:16:54.451,290,0.41, 0.26, 0.86, -1.46, 3.23, 1.28
2023-12-24 19:16:54.453,291,0.42, 0.25, 0.87, -0.61, 2.56, 1.04
2023-12-24 19:16:54.454,292,0.42, 0.25, 0.88, 0.24, 2.75, 0.85
2023-12-24 19:16:54.454,293,0.43, 0.25, 0.88, 0.98, 2.87, 0.49
2023-12-24 19:16:54.455,294,0.42, 0.25, 0.88, 1.46, 2.87, 0.12
2023-12-24 19:16:54.456,295,0.42, 0.25, 0.87, 1.28, 3.17, 0.37
2023-12-24 19:16:54.457,296,0.41, 0.25, 0.86, 0.55, 3.30, 0.98
2023-12-24 19:16:54.457,297,0.41, 0.25, 0.86, -0.06, 3.05, 1.28
2023-12-24 19:16:54.458,298,0.40, 0.25, 0.85, -1.10, 2.93, 2.44
2023-12-24 19:16:54.458,299,0.41, 0.25, 0.86, -1.77, 2.56, 3.36
2023-12-24 19:16:54.459,300,0.42, 0.25, 0.86, -1.77, 1.83, 3.72
2023-12-24 19:16:54.460,301,0.44, 0.26, 0.87, -2.44, -1.34, 2.50
2023-12-24 19:16:54.460,302,0.40, 0.26, 0.88, -2.50, 0.61, 0.00
