Timestamp (Unix),ax,ay,az,gx,gy,gz
2023-12-24 18:07:24.635,0.66, -0.70, 0.29, -0.43, 2.20, 1.71
2023-12-24 18:07:24.636,0.66, -0.69, 0.29, -0.61, 2.26, 1.46
2023-12-24 18:07:24.636,0.66, -0.69, 0.29, -0.73, 2.32, 1.53
2023-12-24 18:07:24.637,0.66, -0.70, 0.29, -0.55, 2.20, 1.71
2023-12-24 18:07:24.638,0.65, -0.69, 0.29, -0.24, 2.14, 1.83
2023-12-24 18:07:24.638,0.66, -0.70, 0.29, -0.18, 2.14, 1.83
2023-12-24 18:07:24.642,0.66, -0.69, 0.29, -0.37, 2.20, 1.71
2023-12-24 18:07:24.644,0.66, -0.70, 0.29, -0.49, 2.20, 1.59
2023-12-24 18:07:24.645,0.66, -0.69, 0.29, -0.61, 2.20, 1.59
2023-12-24 18:07:24.646,0.66, -0.69, 0.29, -0.55, 2.20, 1.71
2023-12-24 18:07:24.646,0.65, -0.69, 0.29, -0.37, 2.26, 1.65
2023-12-24 18:07:24.647,0.66, -0.69, 0.29, -0.24, 2.32, 1.77
2023-12-24 18:07:24.647,0.66, -0.69, 0.28, -0.37, 2.20, 1.71
2023-12-24 18:07:24.648,0.66, -0.70, 0.29, -0.55, 2.20, 1.59
2023-12-24 18:07:24.649,0.66, -0.70, 0.29, -0.61, 2.20, 1.59
2023-12-24 18:07:24.649,0.66, -0.69, 0.29, -0.61, 2.14, 1.59
2023-12-24 18:07:24.650,0.66, -0.69, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.651,0.65, -0.69, 0.29, -0.31, 2.14, 1.65
2023-12-24 18:07:24.651,0.66, -0.70, 0.29, -0.31, 2.20, 1.59
2023-12-24 18:07:24.652,0.66, -0.70, 0.29, -0.43, 2.20, 1.53
2023-12-24 18:07:24.653,0.66, -0.70, 0.29, -0.55, 2.26, 1.59
2023-12-24 18:07:24.653,0.66, -0.70, 0.29, -0.61, 2.32, 1.59
2023-12-24 18:07:24.654,0.66, -0.69, 0.29, -0.43, 2.20, 1.83
2023-12-24 18:07:24.655,0.66, -0.70, 0.29, -0.24, 2.26, 1.77
2023-12-24 18:07:24.657,0.66, -0.69, 0.29, -0.24, 2.26, 1.65
2023-12-24 18:07:24.658,0.66, -0.70, 0.29, -0.43, 2.32, 1.65
2023-12-24 18:07:24.659,0.66, -0.69, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.659,0.66, -0.70, 0.29, -0.37, 2.20, 1.71
2023-12-24 18:07:24.660,0.66, -0.70, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.661,0.66, -0.70, 0.28, -0.37, 2.20, 1.71
2023-12-24 18:07:24.661,0.66, -0.70, 0.29, -0.37, 2.20, 1.77
2023-12-24 18:07:24.662,0.66, -0.70, 0.29, -0.31, 2.26, 1.71
2023-12-24 18:07:24.663,0.66, -0.70, 0.29, -0.37, 2.32, 1.65
2023-12-24 18:07:24.664,0.66, -0.69, 0.29, -0.55, 2.26, 1.59
2023-12-24 18:07:24.664,0.66, -0.69, 0.29, -0.49, 2.20, 1.65
2023-12-24 18:07:24.665,0.66, -0.69, 0.29, -0.37, 2.20, 1.65
2023-12-24 18:07:24.665,0.66, -0.70, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.666,0.66, -0.70, 0.29, -0.49, 2.32, 1.71
2023-12-24 18:07:24.667,0.66, -0.70, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.667,0.66, -0.70, 0.29, -0.37, 2.20, 1.65
2023-12-24 18:07:24.668,0.66, -0.69, 0.29, -0.49, 2.20, 1.65
2023-12-24 18:07:24.669,0.66, -0.69, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.669,0.66, -0.69, 0.29, -0.43, 2.20, 1.71
2023-12-24 18:07:24.670,0.66, -0.69, 0.29, -0.37, 2.26, 1.65
2023-12-24 18:07:24.671,0.66, -0.69, 0.29, -0.37, 2.26, 1.59
2023-12-24 18:07:24.676,0.66, -0.69, 0.29, -0.43, 2.20, 1.71
2023-12-24 18:07:24.677,0.66, -0.69, 0.29, -0.49, 2.14, 1.53
2023-12-24 18:07:24.677,0.66, -0.70, 0.29, -0.49, 2.20, 1.59
2023-12-24 18:07:24.678,0.66, -0.69, 0.29, -0.43, 2.14, 1.53
2023-12-24 18:07:24.678,0.66, -0.69, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.679,0.66, -0.69, 0.29, -0.37, 2.20, 1.59
2023-12-24 18:07:24.680,0.66, -0.69, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.680,0.66, -0.69, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.681,0.66, -0.70, 0.29, -0.43, 2.20, 1.71
2023-12-24 18:07:24.682,0.66, -0.70, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.682,0.66, -0.69, 0.29, -0.31, 2.20, 1.59
2023-12-24 18:07:24.683,0.66, -0.69, 0.29, -0.43, 2.26, 1.65
