Timestamp (Unix),ax,ay,az,gx,gy,gz
2023-12-24 18:21:18.250,0.66, -0.70, 0.27, -0.43, 2.20, 2.38
2023-12-24 18:21:18.255,0.67, -0.71, 0.26, -0.49, 2.26, 1.71
2023-12-24 18:21:18.256,0.66, -0.69, 0.26, -0.43, 2.32, 1.59
2023-12-24 18:21:18.258,0.67, -0.71, 0.27, -0.55, 2.32, 1.71
2023-12-24 18:21:18.260,0.67, -0.69, 0.26, -0.31, 2.26, 1.22
2023-12-24 18:21:18.262,0.67, -0.70, 0.27, -0.55, 2.26, 1.83
2023-12-24 18:21:18.264,0.67, -0.70, 0.26, -0.37, 2.20, 1.65
2023-12-24 18:21:18.265,0.66, -0.69, 0.27, -0.55, 2.26, 1.71
2023-12-24 18:21:18.266,0.67, -0.72, 0.27, -0.49, 2.38, 2.08
2023-12-24 18:21:18.273,0.67, -0.68, 0.25, -0.55, 2.14, 1.22
2023-12-24 18:21:18.274,0.67, -0.71, 0.27, -0.43, 2.38, 1.65
2023-12-24 18:21:18.275,0.66, -0.69, 0.26, -0.06, 2.20, 2.08
2023-12-24 18:21:18.277,0.67, -0.70, 0.26, -0.43, 2.20, 1.71
2023-12-24 18:21:18.278,0.66, -0.70, 0.26, 0.00, 2.20, 1.89
2023-12-24 18:21:18.278,0.66, -0.70, 0.27, -0.49, 2.20, 1.89
2023-12-24 18:21:18.279,0.67, -0.70, 0.26, -0.55, 2.32, 1.53
2023-12-24 18:21:18.280,0.68, -0.69, 0.26, -0.55, 2.38, 1.59
2023-12-24 18:21:18.281,0.67, -0.69, 0.27, -0.49, 2.14, 1.53
2023-12-24 18:21:18.282,0.66, -0.70, 0.26, -0.43, 2.20, 2.14
2023-12-24 18:21:18.283,0.67, -0.70, 0.26, -0.37, 2.26, 1.89
2023-12-24 18:21:18.289,0.67, -0.69, 0.26, -0.55, 2.20, 1.34
2023-12-24 18:21:18.290,0.66, -0.70, 0.27, -0.43, 2.26, 1.71
2023-12-24 18:21:18.291,0.67, -0.69, 0.27, -0.49, 2.20, 1.40
2023-12-24 18:21:18.291,0.67, -0.69, 0.27, -0.55, 2.20, 1.65
2023-12-24 18:21:18.292,0.67, -0.70, 0.27, -0.31, 2.14, 1.83
2023-12-24 18:21:18.293,0.67, -0.70, 0.26, -0.49, 2.20, 1.77
2023-12-24 18:21:18.294,0.67, -0.70, 0.26, -0.55, 2.14, 1.53
2023-12-24 18:21:18.295,0.67, -0.70, 0.26, -0.49, 2.26, 1.65
2023-12-24 18:21:18.296,0.67, -0.70, 0.27, -0.43, 2.32, 1.77
2023-12-24 18:21:18.297,0.67, -0.69, 0.26, -0.43, 2.32, 1.77
2023-12-24 18:21:18.297,0.67, -0.69, 0.27, -0.55, 2.26, 1.65
2023-12-24 18:21:18.298,0.67, -0.70, 0.26, -0.49, 2.20, 1.71
2023-12-24 18:21:18.299,0.67, -0.70, 0.26, -0.55, 2.20, 1.71
2023-12-24 18:21:18.299,0.67, -0.70, 0.26, -0.61, 2.20, 1.59
2023-12-24 18:21:18.300,0.67, -0.70, 0.26, -0.31, 2.32, 1.83
2023-12-24 18:21:18.304,0.67, -0.69, 0.26, -0.43, 2.26, 1.77
2023-12-24 18:21:18.306,0.67, -0.70, 0.26, -0.43, 2.32, 1.65
2023-12-24 18:21:18.306,0.67, -0.70, 0.27, -0.37, 2.32, 1.77
2023-12-24 18:21:18.307,0.67, -0.70, 0.26, -0.49, 2.20, 1.77
2023-12-24 18:21:18.308,0.67, -0.70, 0.26, -0.55, 2.32, 1.65
2023-12-24 18:21:18.309,0.67, -0.70, 0.27, -0.49, 2.20, 1.71
2023-12-24 18:21:18.310,0.67, -0.70, 0.26, -0.37, 2.32, 1.65
2023-12-24 18:21:18.310,0.67, -0.70, 0.26, -0.43, 2.32, 1.83
2023-12-24 18:21:18.311,0.67, -0.70, 0.26, -0.43, 2.26, 1.71
2023-12-24 18:21:18.311,0.67, -0.69, 0.26, -0.49, 2.32, 1.77
2023-12-24 18:21:18.312,0.67, -0.70, 0.26, -0.49, 2.20, 1.83
2023-12-24 18:21:18.313,0.67, -0.70, 0.26, -0.55, 2.20, 1.77
2023-12-24 18:21:18.313,0.67, -0.70, 0.26, -0.43, 2.26, 1.77
2023-12-24 18:21:18.314,0.67, -0.70, 0.26, -0.49, 2.26, 1.71
2023-12-24 18:21:18.315,0.67, -0.70, 0.26, -0.49, 2.14, 1.77
2023-12-24 18:21:18.315,0.67, -0.69, 0.26, -0.49, 2.14, 1.77
2023-12-24 18:21:18.316,0.66, -0.70, 0.26, -0.49, 2.14, 1.77
2023-12-24 18:21:18.316,0.67, -0.70, 0.26, -0.55, 2.26, 1.77
2023-12-24 18:21:18.320,0.67, -0.70, 0.26, -0.55, 2.32, 1.71
2023-12-24 18:21:18.321,0.67, -0.70, 0.26, -0.49, 2.26, 1.65
2023-12-24 18:21:18.323,0.67, -0.70, 0.26, -0.49, 2.26, 1.71
2023-12-24 18:21:18.323,0.67, -0.70, 0.27, -0.43, 2.20, 1.77
2023-12-24 18:21:18.324,0.67, -0.70, 0.27, -0.43, 2.26, 1.65
2023-12-24 18:21:18.325,0.67, -0.70, 0.27, -0.49, 2.20, 1.71
2023-12-24 18:21:18.326,0.67, -0.70, 0.27, -0.49, 2.14, 1.71
2023-12-24 18:21:18.326,0.67, -0.70, 0.27, -0.43, 2.20, 1.77
2023-12-24 18:21:18.327,0.67, -0.70, 0.26, -0.49, 2.26, 1.65
2023-12-24 18:21:18.328,0.67, -0.70, 0.26, -0.49, 2.32, 1.77
2023-12-24 18:21:18.328,0.67, -0.70, 0.26, -0.49, 2.20, 1.65
2023-12-24 18:21:18.329,0.67, -0.70, 0.26, -0.49, 2.20, 1.65
2023-12-24 18:21:18.330,0.67, -0.70, 0.26, -0.43, 2.32, 1.65
2023-12-24 18:21:18.330,0.67, -0.70, 0.27, -0.43, 2.26, 1.71
2023-12-24 18:21:18.331,0.67, -0.70, 0.27, -0.37, 2.26, 1.59
2023-12-24 18:21:18.331,0.67, -0.70, 0.26, -0.43, 2.32, 1.65
2023-12-24 18:21:18.332,0.67, -0.70, 0.26, -0.37, 2.26, 1.77
2023-12-24 18:21:18.333,0.67, -0.70, 0.26, -0.55, 2.20, 1.77
2023-12-24 18:21:18.333,0.67, -0.70, 0.27, -0.49, 2.32, 1.89
2023-12-24 18:21:18.337,0.67, -0.70, 0.26, -0.43, 2.26, 1.95
2023-12-24 18:21:18.339,0.67, -0.70, 0.27, -0.37, 2.32, 1.83
2023-12-24 18:21:18.340,0.67, -0.69, 0.26, -0.49, 2.38, 2.01
2023-12-24 18:21:18.341,0.67, -0.70, 0.27, -0.49, 2.38, 2.01
2023-12-24 18:21:18.342,0.67, -0.70, 0.26, -0.43, 2.44, 2.20
2023-12-24 18:21:18.343,0.67, -0.70, 0.26, -0.49, 2.44, 2.20
2023-12-24 18:21:18.344,0.67, -0.70, 0.26, -0.43, 2.32, 2.26
2023-12-24 18:21:18.345,0.67, -0.70, 0.27, -0.37, 2.38, 2.32
2023-12-24 18:21:18.345,0.66, -0.69, 0.27, -0.61, 2.50, 1.95
2023-12-24 18:21:18.346,0.65, -0.70, 0.26, -0.49, 2.26, 1.89
2023-12-24 18:21:18.346,0.66, -0.71, 0.27, -0.37, 2.20, 1.95
2023-12-24 18:21:18.347,0.66, -0.70, 0.26, -0.37, 2.20, 1.59
2023-12-24 18:21:18.348,0.67, -0.69, 0.26, -0.67, 2.32, 1.46
2023-12-24 18:21:18.348,0.67, -0.70, 0.27, -0.61, 2.20, 1.59
2023-12-24 18:21:18.349,0.67, -0.69, 0.26, -0.37, 2.14, 1.83
2023-12-24 18:21:18.350,0.67, -0.70, 0.27, -0.31, 2.14, 1.95
2023-12-24 18:21:18.350,0.66, -0.70, 0.26, -0.37, 2.20, 1.89
2023-12-24 18:21:18.355,0.66, -0.70, 0.26, -0.49, 2.20, 1.77
2023-12-24 18:21:18.356,0.66, -0.70, 0.27, -0.55, 2.32, 1.53
2023-12-24 18:21:18.358,0.67, -0.69, 0.27, -0.49, 2.26, 1.53
2023-12-24 18:21:18.359,0.67, -0.70, 0.27, -0.49, 2.26, 1.59
2023-12-24 18:21:18.361,0.67, -0.70, 0.26, -0.37, 2.20, 1.83
2023-12-24 18:21:18.362,0.66, -0.70, 0.26, -0.43, 2.14, 1.83
2023-12-24 18:21:18.363,0.66, -0.70, 0.26, -0.43, 2.26, 1.77
2023-12-24 18:21:18.364,0.66, -0.70, 0.26, -0.49, 2.26, 1.77
2023-12-24 18:21:18.365,0.66, -0.70, 0.27, -0.49, 2.32, 1.65
2023-12-24 18:21:18.365,0.67, -0.69, 0.27, -0.55, 2.26, 1.65
2023-12-24 18:21:18.366,0.67, -0.70, 0.26, -0.49, 2.20, 1.71
2023-12-24 18:21:18.367,0.67, -0.70, 0.26, -0.55, 2.20, 1.77
2023-12-24 18:21:18.372,0.67, -0.70, 0.26, -0.37, 2.26, 1.71
2023-12-24 18:21:18.372,0.66, -0.70, 0.26, -0.49, 2.20, 1.77
2023-12-24 18:21:18.373,0.66, -0.70, 0.27, -0.43, 2.20, 1.65
2023-12-24 18:21:18.374,0.66, -0.70, 0.26, -0.43, 2.20, 1.65
2023-12-24 18:21:18.374,0.67, -0.70, 0.27, -0.43, 2.14, 1.65
2023-12-24 18:21:18.375,0.67, -0.70, 0.27, -0.49, 2.20, 1.71
2023-12-24 18:21:18.376,0.67, -0.70, 0.26, -0.43, 2.26, 1.77
2023-12-24 18:21:18.377,0.66, -0.70, 0.26, -0.43, 2.20, 1.77
2023-12-24 18:21:18.378,0.66, -0.70, 0.26, -0.43, 2.20, 1.65
2023-12-24 18:21:18.378,0.67, -0.70, 0.26, -0.43, 2.26, 1.65
2023-12-24 18:21:18.379,0.67, -0.69, 0.26, -0.49, 2.26, 1.65
2023-12-24 18:21:18.380,0.67, -0.69, 0.26, -0.49, 2.26, 1.71
2023-12-24 18:21:18.380,0.67, -0.70, 0.27, -0.43, 2.14, 1.65
2023-12-24 18:21:18.381,0.67, -0.70, 0.27, -0.43, 2.26, 1.71
2023-12-24 18:21:18.381,0.67, -0.70, 0.27, -0.49, 2.32, 1.65
2023-12-24 18:21:18.382,0.67, -0.70, 0.26, -0.49, 2.20, 1.71
2023-12-24 18:21:18.383,0.67, -0.70, 0.26, -0.43, 2.20, 1.59
2023-12-24 18:21:18.383,0.67, -0.70, 0.26, -0.43, 2.20, 1.71
2023-12-24 18:21:18.386,0.67, -0.70, 0.26, -0.37, 2.20, 1.65
2023-12-24 18:21:18.389,0.67, -0.70, 0.27, -0.37, 2.20, 1.71
2023-12-24 18:21:18.389,0.67, -0.70, 0.26, -0.43, 2.26, 1.65
2023-12-24 18:21:18.390,0.67, -0.70, 0.26, -0.43, 2.32, 1.59
2023-12-24 18:21:18.391,0.67, -0.70, 0.26, -0.43, 2.26, 1.65
2023-12-24 18:21:18.392,0.67, -0.70, 0.26, -0.37, 2.32, 1.65
2023-12-24 18:21:18.392,0.67, -0.70, 0.26, -0.55, 2.26, 1.59
2023-12-24 18:21:18.393,0.67, -0.70, 0.27, -0.49, 2.26, 1.65
2023-12-24 18:21:18.394,0.67, -0.70, 0.27, -0.43, 2.26, 1.71
2023-12-24 18:21:18.394,0.67, -0.70, 0.26, -0.55, 2.32, 1.65
2023-12-24 18:21:18.395,0.67, -0.70, 0.26, -0.49, 2.20, 1.71
2023-12-24 18:21:18.395,0.67, -0.70, 0.26, -0.37, 2.20, 1.59
2023-12-24 18:21:18.396,0.67, -0.70, 0.26, -0.43, 2.32, 1.71
2023-12-24 18:21:18.397,0.67, -0.70, 0.27, -0.55, 2.32, 1.71
2023-12-24 18:21:18.397,0.67, -0.70, 0.27, -0.43, 2.20, 1.71
2023-12-24 18:21:18.398,0.67, -0.69, 0.27, -0.43, 2.20, 1.71
2023-12-24 18:21:18.399,0.67, -0.70, 0.26, -0.43, 2.26, 1.77
2023-12-24 18:21:18.399,0.67, -0.70, 0.26, -0.49, 2.20, 1.71
2023-12-24 18:21:18.400,0.67, -0.70, 0.26, -0.55, 2.26, 1.71
2023-12-24 18:21:18.403,0.67, -0.70, 0.26, -0.43, 2.26, 1.65
2023-12-24 18:21:18.405,0.67, -0.70, 0.26, -0.49, 2.20, 1.71
2023-12-24 18:21:18.406,0.67, -0.70, 0.26, -0.43, 2.20, 1.77
2023-12-24 18:21:18.407,0.67, -0.70, 0.27, -0.43, 2.20, 1.71
2023-12-24 18:21:18.408,0.67, -0.70, 0.26, -0.43, 2.26, 1.71
2023-12-24 18:21:18.409,0.67, -0.70, 0.26, -0.49, 2.26, 1.65
2023-12-24 18:21:18.409,0.67, -0.70, 0.26, -0.43, 2.32, 1.65
2023-12-24 18:21:18.410,0.67, -0.70, 0.26, -0.55, 2.32, 1.65
2023-12-24 18:21:18.411,0.67, -0.69, 0.26, -0.43, 2.26, 1.65
2023-12-24 18:21:18.411,0.67, -0.70, 0.26, -0.49, 2.20, 1.65
2023-12-24 18:21:18.412,0.67, -0.70, 0.26, -0.49, 2.20, 1.71
2023-12-24 18:21:18.413,0.67, -0.70, 0.26, -0.49, 2.38, 1.77
2023-12-24 18:21:18.413,0.67, -0.70, 0.26, -0.49, 2.26, 1.65
2023-12-24 18:21:18.414,0.67, -0.70, 0.26, -0.31, 2.20, 1.65
2023-12-24 18:21:18.414,0.67, -0.70, 0.27, -0.43, 2.26, 1.65
2023-12-24 18:21:18.415,0.67, -0.70, 0.26, -0.43, 2.32, 1.71
2023-12-24 18:21:18.416,0.67, -0.70, 0.26, -0.49, 2.20, 1.71
2023-12-24 18:21:18.416,0.67, -0.70, 0.26, -0.49, 2.26, 1.65
2023-12-24 18:21:18.421,0.67, -0.70, 0.26, -0.49, 2.26, 1.71
2023-12-24 18:21:18.422,0.67, -0.70, 0.26, -0.43, 2.20, 1.65
2023-12-24 18:21:18.423,0.67, -0.70, 0.26, -0.43, 2.26, 1.77
2023-12-24 18:21:18.425,0.67, -0.70, 0.27, -0.43, 2.26, 1.77
2023-12-24 18:21:18.426,0.67, -0.70, 0.27, -0.43, 2.20, 1.77
2023-12-24 18:21:18.427,0.67, -0.70, 0.26, -0.43, 2.20, 1.71
2023-12-24 18:21:18.428,0.67, -0.70, 0.26, -0.49, 2.20, 1.71
2023-12-24 18:21:18.429,0.67, -0.70, 0.26, -0.49, 2.32, 1.71
2023-12-24 18:21:18.429,0.67, -0.70, 0.27, -0.49, 2.26, 1.71
2023-12-24 18:21:18.430,0.67, -0.70, 0.26, -0.49, 2.20, 1.65
2023-12-24 18:21:18.430,0.67, -0.70, 0.27, -0.43, 2.26, 1.77
2023-12-24 18:21:18.431,0.67, -0.70, 0.26, -0.37, 2.26, 1.53
2023-12-24 18:21:18.432,0.66, -0.70, 0.26, -0.43, 2.32, 1.89
2023-12-24 18:21:18.432,0.67, -0.68, 0.26, -0.43, 2.08, 1.16
2023-12-24 18:21:18.433,0.66, -0.72, 0.28, -0.18, 2.50, 2.81
2023-12-24 18:21:18.436,0.67, -0.67, 0.25, -0.43, 1.95, 0.85
2023-12-24 18:21:18.437,0.67, -0.71, 0.28, -0.61, 2.44, 2.01
2023-12-24 18:21:18.438,0.66, -0.68, 0.26, -0.18, 2.08, 1.59
2023-12-24 18:21:18.439,0.67, -0.71, 0.27, -0.67, 2.20, 2.08
2023-12-24 18:21:18.441,0.67, -0.70, 0.26, -0.37, 2.14, 1.83
2023-12-24 18:21:18.443,0.67, -0.70, 0.25, -0.79, 2.14, 1.40
2023-12-24 18:21:18.444,0.65, -0.71, 0.26, -0.12, 2.32, 1.53
2023-12-24 18:21:18.446,0.67, -0.70, 0.27, -0.31, 2.26, 2.08
2023-12-24 18:21:18.447,0.67, -0.68, 0.27, -0.49, 2.32, 0.85
2023-12-24 18:21:18.448,0.67, -0.66, 0.28, -0.37, 2.08, 1.46
2023-12-24 18:21:18.449,0.68, -0.71, 0.28, -0.92, 2.32, 2.87
2023-12-24 18:21:18.452,0.65, -0.69, 0.24, -0.61, 2.01, 1.16
2023-12-24 18:21:18.454,0.65, -0.75, 0.25, -0.31, 2.32, 2.44
2023-12-24 18:21:18.455,0.66, -0.70, 0.26, 0.18, 2.32, 1.10
2023-12-24 18:21:18.456,0.68, -0.69, 0.27, -0.79, 2.44, 1.40
2023-12-24 18:21:18.457,0.68, -0.67, 0.27, -0.49, 2.38, 0.79
2023-12-24 18:21:18.458,0.67, -0.69, 0.28, -0.55, 2.26, 2.08
2023-12-24 18:21:18.459,0.68, -0.69, 0.27, -0.67, 2.08, 1.95
2023-12-24 18:21:18.460,0.66, -0.70, 0.26, -0.37, 2.01, 1.95
2023-12-24 18:21:18.462,0.66, -0.72, 0.25, -0.49, 2.26, 2.26
2023-12-24 18:21:18.462,0.66, -0.71, 0.26, -0.31, 2.26, 1.34
2023-12-24 18:21:18.463,0.67, -0.69, 0.26, -0.49, 2.26, 1.34
2023-12-24 18:21:18.464,0.67, -0.69, 0.28, -0.31, 2.26, 1.46
2023-12-24 18:21:18.464,0.67, -0.68, 0.27, -0.43, 2.32, 1.71
2023-12-24 18:21:18.465,0.67, -0.70, 0.27, -0.61, 2.14, 2.01
2023-12-24 18:21:18.466,0.66, -0.70, 0.25, -0.49, 2.20, 1.83
2023-12-24 18:21:18.466,0.66, -0.71, 0.26, -0.43, 2.20, 1.65
2023-12-24 18:21:18.468,0.67, -0.70, 0.26, -0.31, 2.26, 1.59
2023-12-24 18:21:18.470,0.67, -0.69, 0.27, -0.37, 2.32, 1.53
2023-12-24 18:21:18.471,0.67, -0.69, 0.27, -0.43, 2.32, 1.59
2023-12-24 18:21:18.472,0.67, -0.69, 0.27, -0.49, 2.26, 1.77
2023-12-24 18:21:18.473,0.67, -0.70, 0.26, -0.49, 2.26, 1.89
2023-12-24 18:21:18.473,0.66, -0.70, 0.26, -0.49, 2.14, 1.77
2023-12-24 18:21:18.474,0.66, -0.71, 0.26, -0.43, 2.26, 1.71
2023-12-24 18:21:18.475,0.67, -0.70, 0.26, -0.37, 2.32, 1.53
2023-12-24 18:21:18.476,0.67, -0.69, 0.27, -0.43, 2.32, 1.59
2023-12-24 18:21:18.476,0.67, -0.69, 0.27, -0.43, 2.32, 1.65
2023-12-24 18:21:18.477,0.67, -0.69, 0.27, -0.37, 2.26, 1.77
2023-12-24 18:21:18.478,0.66, -0.70, 0.27, -0.49, 2.20, 1.71
2023-12-24 18:21:18.478,0.66, -0.70, 0.26, -0.49, 2.26, 1.77
2023-12-24 18:21:18.479,0.67, -0.70, 0.26, -0.43, 2.26, 1.71
2023-12-24 18:21:18.480,0.67, -0.70, 0.26, -0.55, 2.26, 1.65
2023-12-24 18:21:18.480,0.67, -0.69, 0.26, -0.43, 2.26, 1.53
2023-12-24 18:21:18.481,0.67, -0.69, 0.27, -0.43, 2.26, 1.83
2023-12-24 18:21:18.482,0.66, -0.69, 0.27, -0.43, 2.26, 1.71
2023-12-24 18:21:18.482,0.66, -0.70, 0.26, -0.49, 2.20, 1.77
2023-12-24 18:21:18.483,0.67, -0.70, 0.26, -0.49, 2.20, 1.53
2023-12-24 18:21:18.483,0.67, -0.70, 0.26, -0.43, 2.20, 1.59
2023-12-24 18:21:18.486,0.67, -0.70, 0.27, -0.49, 2.32, 1.59
2023-12-24 18:21:18.487,0.67, -0.70, 0.26, -0.43, 2.14, 1.65
2023-12-24 18:21:18.488,0.67, -0.69, 0.27, -0.49, 2.26, 1.65
2023-12-24 18:21:18.488,0.67, -0.70, 0.26, -0.43, 2.26, 1.71
2023-12-24 18:21:18.489,0.67, -0.70, 0.26, -0.49, 2.32, 1.77
2023-12-24 18:21:18.490,0.67, -0.70, 0.26, -0.49, 2.26, 1.59
2023-12-24 18:21:18.491,0.67, -0.70, 0.26, -0.37, 2.26, 1.71
2023-12-24 18:21:18.491,0.67, -0.70, 0.26, -0.49, 2.20, 1.65
