Timestamp (Unix),ax,ay,az,gx,gy,gz
2023-12-24 18:45:27.240,0.99, -0.14, 0.00, 1.04, -0.67, 3.05
2023-12-24 18:45:27.241,1.00, -0.14, 0.01, 0.55, -0.61, 2.81
2023-12-24 18:45:27.242,1.00, -0.15, 0.01, 0.37, -0.67, 2.75
2023-12-24 18:45:27.242,0.99, -0.15, 0.01, 0.37, -0.55, 2.50
2023-12-24 18:45:27.243,0.99, -0.15, 0.01, 0.55, 0.00, 2.38
2023-12-24 18:45:27.243,1.00, -0.15, -0.00, 0.55, 0.37, 2.56
2023-12-24 18:45:27.244,1.01, -0.15, -0.00, -0.24, 0.61, 2.69
2023-12-24 18:45:27.245,1.00, -0.14, -0.01, -1.10, 0.12, 2.01
2023-12-24 18:45:27.245,1.00, -0.15, 0.00, -2.14, -0.31, 1.40
2023-12-24 18:45:27.246,1.00, -0.14, 0.00, -2.38, 0.49, 1.16
2023-12-24 18:45:27.247,1.00, -0.14, 0.01, -2.75, 0.92, 1.10
2023-12-24 18:45:27.247,0.99, -0.15, 0.01, -2.69, 0.49, 0.73
2023-12-24 18:45:27.248,0.99, -0.14, 0.02, -2.20, 0.67, 0.67
2023-12-24 18:45:27.251,0.98, -0.13, 0.01, -1.65, 0.49, 1.28
2023-12-24 18:45:27.252,0.98, -0.14, 0.01, -1.46, 0.24, 1.65
2023-12-24 18:45:27.252,0.98, -0.14, 0.01, -0.92, 0.00, 2.56
2023-12-24 18:45:27.253,0.98, -0.14, 0.01, -0.73, 0.31, 3.30
2023-12-24 18:45:27.254,0.99, -0.15, 0.02, -0.55, 0.12, 3.72
2023-12-24 18:45:27.254,0.99, -0.14, 0.01, -0.12, -0.06, 3.91
2023-12-24 18:45:27.255,0.99, -0.14, 0.01, 0.00, 0.49, 3.78
2023-12-24 18:45:27.256,0.99, -0.14, 0.00, -0.06, 0.67, 3.48
2023-12-24 18:45:27.256,0.99, -0.14, -0.00, -0.43, 0.79, 3.42
2023-12-24 18:45:27.257,0.99, -0.14, -0.00, -0.67, 0.92, 3.54
2023-12-24 18:45:27.258,1.00, -0.14, -0.00, -0.79, 0.67, 3.60
2023-12-24 18:45:27.258,1.00, -0.14, -0.00, -0.98, 0.49, 3.48
2023-12-24 18:45:27.259,1.00, -0.15, -0.00, -0.85, 0.37, 3.54
2023-12-24 18:45:27.259,1.00, -0.15, -0.01, -0.61, 0.31, 3.36
2023-12-24 18:45:27.260,0.99, -0.15, -0.01, -0.49, 0.67, 3.30
2023-12-24 18:45:27.261,0.99, -0.15, -0.02, -0.49, 0.98, 3.48
2023-12-24 18:45:27.261,0.99, -0.15, -0.03, -0.37, 1.59, 3.72
2023-12-24 18:45:27.262,0.99, -0.15, -0.03, -0.85, 2.32, 4.21
2023-12-24 18:45:27.263,1.00, -0.15, -0.02, -1.40, 2.62, 4.52
2023-12-24 18:45:27.263,1.00, -0.16, -0.01, -1.83, 2.56, 4.27
2023-12-24 18:45:27.264,1.00, -0.17, -0.00, -1.65, 2.38, 3.66
2023-12-24 18:45:27.265,1.00, -0.17, -0.00, -1.40, 2.38, 3.36
2023-12-24 18:45:27.265,1.00, -0.17, 0.00, -1.22, 2.56, 2.87
2023-12-24 18:45:27.266,0.99, -0.17, 0.01, -0.73, 2.75, 2.56
2023-12-24 18:45:27.268,0.99, -0.17, 0.01, -0.31, 3.17, 2.44
2023-12-24 18:45:27.268,0.99, -0.17, 0.01, 0.06, 3.60, 2.32
2023-12-24 18:45:27.269,0.99, -0.17, 0.01, 0.43, 3.97, 2.26
2023-12-24 18:45:27.270,1.00, -0.17, 0.01, 0.37, 4.15, 1.89
2023-12-24 18:45:27.270,1.00, -0.17, 0.01, 0.31, 4.33, 1.65
2023-12-24 18:45:27.271,1.00, -0.17, 0.01, 0.12, 4.21, 1.40
2023-12-24 18:45:27.271,0.99, -0.17, 0.01, 0.06, 3.97, 1.22
2023-12-24 18:45:27.272,0.99, -0.16, 0.01, -0.06, 3.78, 0.98
2023-12-24 18:45:27.273,0.99, -0.16, 0.01, 0.00, 3.66, 0.92
2023-12-24 18:45:27.273,1.00, -0.17, 0.02, 0.31, 3.78, 0.85
2023-12-24 18:45:27.274,1.00, -0.16, 0.01, 0.67, 3.60, 0.31
2023-12-24 18:45:27.275,0.99, -0.16, 0.01, 1.04, 3.66, -0.37
2023-12-24 18:45:27.275,0.99, -0.15, 0.00, 0.92, 3.66, -0.61
2023-12-24 18:45:27.276,0.98, -0.15, 0.01, 0.24, 3.42, -0.43
2023-12-24 18:45:27.277,0.98, -0.14, 0.01, -0.37, 2.99, 0.00
2023-12-24 18:45:27.277,0.98, -0.14, 0.02, -0.73, 2.75, 0.67
2023-12-24 18:45:27.278,0.98, -0.14, 0.02, -0.85, 2.44, 0.98
2023-12-24 18:45:27.278,0.98, -0.13, 0.03, -0.49, 2.20, 1.22
2023-12-24 18:45:27.279,0.97, -0.13, 0.02, -0.31, 2.26, 1.59
2023-12-24 18:45:27.280,0.97, -0.13, 0.02, -0.37, 2.20, 2.08
2023-12-24 18:45:27.280,0.97, -0.13, 0.00, -0.55, 2.50, 2.81
2023-12-24 18:45:27.281,0.99, -0.14, 0.00, -1.59, 3.54, 4.03
2023-12-24 18:45:27.282,1.01, -0.14, 0.01, -2.14, 2.44, 3.91
2023-12-24 18:45:27.282,1.01, -0.15, 0.01, -2.56, 1.28, 2.99
2023-12-24 18:45:27.284,1.00, -0.15, 0.00, -2.20, 1.40, 2.14
2023-12-24 18:45:27.285,1.01, -0.15, 0.00, -2.08, 1.77, 1.95
2023-12-24 18:45:27.286,1.00, -0.16, 0.01, -2.08, 2.32, 1.83
2023-12-24 18:45:27.287,1.00, -0.15, 0.00, -1.71, 2.32, 1.59
2023-12-24 18:45:27.288,1.00, -0.16, 0.00, -1.83, 2.93, 1.22
2023-12-24 18:45:27.288,0.99, -0.16, 0.01, -1.83, 2.56, 1.10
2023-12-24 18:45:27.289,0.98, -0.15, 0.01, -1.65, 2.93, 1.46
2023-12-24 18:45:27.289,0.99, -0.16, 0.01, -1.83, 4.15, 1.65
2023-12-24 18:45:27.290,1.00, -0.17, 0.02, -2.14, 3.91, 1.77
2023-12-24 18:45:27.291,0.99, -0.16, 0.02, -1.89, 3.05, 1.46
2023-12-24 18:45:27.291,0.99, -0.17, 0.02, -1.65, 3.05, 1.04
2023-12-24 18:45:27.292,0.99, -0.17, 0.02, -1.16, 3.05, 0.61
2023-12-24 18:45:27.293,0.99, -0.16, 0.02, -0.24, 3.42, 0.49
2023-12-24 18:45:27.293,0.99, -0.16, 0.02, -0.06, 3.66, 0.24
2023-12-24 18:45:27.294,0.99, -0.16, 0.01, 0.00, 3.72, -0.06
2023-12-24 18:45:27.295,0.99, -0.16, 0.02, -0.43, 2.93, -0.06
2023-12-24 18:45:27.296,0.99, -0.16, 0.01, -0.61, 2.20, -0.12
2023-12-24 18:45:27.297,0.99, -0.16, 0.01, -0.31, 2.01, -0.18
2023-12-24 18:45:27.298,0.99, -0.16, 0.01, 0.43, 2.69, -0.24
2023-12-24 18:45:27.298,0.99, -0.15, 0.01, 0.67, 3.60, -0.24
2023-12-24 18:45:27.299,0.99, -0.15, 0.01, 0.43, 3.66, -0.12
2023-12-24 18:45:27.300,0.99, -0.15, 0.01, 0.18, 3.42, -0.24
2023-12-24 18:45:27.301,0.99, -0.14, 0.02, 0.00, 2.93, -0.24
2023-12-24 18:45:27.302,0.99, -0.14, 0.02, -0.06, 2.93, -0.12
2023-12-24 18:45:27.302,0.99, -0.14, 0.02, -0.12, 2.93, 0.12
2023-12-24 18:45:27.303,0.99, -0.14, 0.03, 0.00, 2.62, 0.06
2023-12-24 18:45:27.304,0.99, -0.14, 0.02, 0.24, 2.32, -0.12
2023-12-24 18:45:27.304,0.99, -0.14, 0.01, 0.55, 2.38, -0.18
2023-12-24 18:45:27.305,0.99, -0.14, 0.01, 0.55, 2.56, -0.18
2023-12-24 18:45:27.306,0.99, -0.14, 0.00, 0.00, 2.62, -0.06
2023-12-24 18:45:27.306,0.99, -0.14, 0.00, -0.37, 2.50, 0.00
2023-12-24 18:45:27.307,0.99, -0.14, 0.00, -0.79, 2.26, 0.00
2023-12-24 18:45:27.307,0.99, -0.14, 0.01, -1.28, 2.38, -0.06
2023-12-24 18:45:27.308,0.99, -0.14, 0.02, -1.59, 2.26, 0.12
2023-12-24 18:45:27.309,0.99, -0.14, 0.02, -1.59, 1.89, 0.18
2023-12-24 18:45:27.309,0.99, -0.14, 0.02, -1.34, 1.77, 0.43
2023-12-24 18:45:27.310,0.98, -0.14, 0.01, -0.43, 2.20, 0.61
2023-12-24 18:45:27.311,0.98, -0.14, 0.01, 0.00, 2.69, 1.28
2023-12-24 18:45:27.311,0.99, -0.15, 0.01, 0.00, 2.87, 1.59
2023-12-24 18:45:27.312,1.00, -0.15, 0.02, 0.12, 2.99, 1.65
2023-12-24 18:45:27.313,1.01, -0.16, 0.01, 0.43, 3.30, 1.40
2023-12-24 18:45:27.314,1.00, -0.15, 0.01, 0.55, 3.60, 1.10
2023-12-24 18:45:27.314,0.99, -0.15, 0.01, -0.12, 3.72, 0.85
2023-12-24 18:45:27.315,1.00, -0.15, 0.01, -0.67, 3.42, 0.49
2023-12-24 18:45:27.315,0.99, -0.15, 0.01, -0.73, 2.99, 0.37
2023-12-24 18:45:27.317,0.99, -0.15, 0.02, -0.55, 3.11, 0.43
2023-12-24 18:45:27.318,0.99, -0.14, 0.02, -0.55, 3.11, 0.49
2023-12-24 18:45:27.319,0.99, -0.14, 0.02, -0.67, 3.11, 0.49
2023-12-24 18:45:27.319,0.99, -0.14, 0.03, -0.31, 3.17, 0.37
2023-12-24 18:45:27.320,0.99, -0.14, 0.02, -0.06, 2.87, 0.24
2023-12-24 18:45:27.321,0.98, -0.13, 0.02, 0.12, 2.38, 0.55
2023-12-24 18:45:27.321,0.98, -0.13, 0.02, 0.18, 1.95, 0.98
2023-12-24 18:45:27.322,0.99, -0.13, 0.03, 0.24, 2.01, 1.40
2023-12-24 18:45:27.322,0.99, -0.14, 0.02, 0.55, 2.50, 1.77
2023-12-24 18:45:27.323,1.00, -0.14, 0.01, 0.49, 2.69, 1.89
2023-12-24 18:45:27.324,1.00, -0.14, 0.01, 0.12, 2.32, 1.53
2023-12-24 18:45:27.324,0.99, -0.13, 0.01, -0.61, 2.38, 1.40
2023-12-24 18:45:27.325,0.99, -0.14, 0.01, -1.34, 2.14, 1.16
2023-12-24 18:45:27.325,0.99, -0.14, 0.01, -1.53, 2.14, 1.28
2023-12-24 18:45:27.326,0.99, -0.14, 0.02, -1.34, 2.20, 1.10
2023-12-24 18:45:27.327,0.99, -0.14, 0.02, -1.04, 2.44, 1.10
2023-12-24 18:45:27.328,0.99, -0.14, 0.02, -0.67, 2.38, 1.04
2023-12-24 18:45:27.328,0.99, -0.14, 0.02, -0.12, 2.56, 1.22
2023-12-24 18:45:27.329,0.99, -0.14, 0.01, 0.00, 2.81, 1.71
2023-12-24 18:45:27.330,0.99, -0.15, 0.01, -0.12, 2.75, 2.20
2023-12-24 18:45:27.330,0.99, -0.15, 0.01, -0.24, 2.69, 2.32
2023-12-24 18:45:27.331,0.99, -0.15, 0.01, -0.18, 2.81, 2.20
2023-12-24 18:45:27.332,1.00, -0.15, 0.02, -0.43, 2.93, 1.77
2023-12-24 18:45:27.333,1.00, -0.15, 0.02, -0.43, 2.75, 1.28
2023-12-24 18:45:27.335,1.00, -0.15, 0.02, -0.24, 2.75, 0.61
2023-12-24 18:45:27.335,1.00, -0.15, 0.02, 0.00, 2.44, 0.18
2023-12-24 18:45:27.336,0.99, -0.15, 0.02, 0.06, 2.08, 0.12
2023-12-24 18:45:27.337,0.98, -0.15, 0.01, 0.00, 2.38, 0.31
2023-12-24 18:45:27.337,0.99, -0.15, 0.01, 0.00, 2.50, 0.61
2023-12-24 18:45:27.338,0.99, -0.14, 0.02, 0.06, 2.50, 0.61
2023-12-24 18:45:27.338,0.98, -0.14, 0.02, 0.31, 2.38, 0.79
2023-12-24 18:45:27.339,0.99, -0.14, 0.02, 0.24, 2.50, 0.79
2023-12-24 18:45:27.340,0.99, -0.14, 0.02, 0.31, 2.62, 0.92
2023-12-24 18:45:27.340,0.99, -0.14, 0.03, 0.55, 2.56, 1.22
2023-12-24 18:45:27.341,0.99, -0.14, 0.02, 0.43, 2.44, 1.10
2023-12-24 18:45:27.342,1.00, -0.14, 0.02, 0.43, 2.14, 0.85
2023-12-24 18:45:27.344,0.99, -0.14, 0.02, 0.49, 2.08, 0.67
2023-12-24 18:45:27.344,0.99, -0.14, 0.02, 0.37, 2.14, 0.49
2023-12-24 18:45:27.345,0.99, -0.14, 0.02, 0.24, 2.08, 0.43
2023-12-24 18:45:27.346,0.99, -0.13, 0.02, 0.43, 2.26, 0.49
2023-12-24 18:45:27.346,1.00, -0.13, 0.02, 0.55, 2.20, 0.55
2023-12-24 18:45:27.347,0.99, -0.13, 0.02, 0.55, 2.26, 0.73
2023-12-24 18:45:27.348,1.00, -0.13, 0.01, 0.85, 2.14, 1.10
2023-12-24 18:45:27.348,0.99, -0.13, 0.01, 0.61, 2.32, 0.92
2023-12-24 18:45:27.349,0.99, -0.13, 0.01, 0.37, 2.26, 0.92
2023-12-24 18:45:27.349,0.99, -0.13, 0.01, -0.37, 2.01, 0.92
2023-12-24 18:45:27.351,0.99, -0.14, 0.01, -0.85, 1.89, 0.73
2023-12-24 18:45:27.352,0.98, -0.14, 0.02, -0.92, 1.95, 0.67
2023-12-24 18:45:27.352,0.99, -0.14, 0.02, -1.10, 1.89, 0.55
2023-12-24 18:45:27.353,0.99, -0.15, 0.03, -1.22, 1.53, 0.61
2023-12-24 18:45:27.354,0.99, -0.15, 0.03, -0.98, 1.28, 0.43
2023-12-24 18:45:27.354,0.99, -0.15, 0.03, -0.31, 0.92, 0.18
2023-12-24 18:45:27.355,0.97, -0.14, 0.01, 0.31, 1.40, 0.37
2023-12-24 18:45:27.356,0.98, -0.15, 0.02, -0.37, 2.20, 1.16
2023-12-24 18:45:27.356,0.99, -0.15, 0.02, -0.61, 1.22, 0.92
2023-12-24 18:45:27.357,1.00, -0.16, 0.03, 0.12, 2.01, 1.16
2023-12-24 18:45:27.358,1.00, -0.16, 0.02, 0.61, 1.65, 0.00
2023-12-24 18:45:27.358,1.00, -0.16, 0.02, 0.98, 1.59, -0.24
2023-12-24 18:45:27.359,1.00, -0.15, 0.02, 1.40, 1.65, -0.43
2023-12-24 18:45:27.360,1.00, -0.15, 0.02, 1.40, 1.53, -0.85
2023-12-24 18:45:27.360,0.99, -0.14, 0.02, 1.16, 1.28, -1.16
2023-12-24 18:45:27.361,0.99, -0.14, 0.02, 0.98, 1.16, -1.28
2023-12-24 18:45:27.362,1.00, -0.13, 0.03, 1.34, 2.20, -0.98
2023-12-24 18:45:27.362,1.00, -0.12, 0.03, 1.28, 2.08, -1.53
2023-12-24 18:45:27.363,1.00, -0.12, 0.03, 1.22, 1.53, -1.71
2023-12-24 18:45:27.363,0.98, -0.11, 0.03, 0.98, 0.73, -1.77
2023-12-24 18:45:27.364,0.97, -0.09, 0.02, 1.04, 0.18, -1.46
2023-12-24 18:45:27.365,0.97, -0.09, 0.02, 0.31, 0.31, -0.06
2023-12-24 18:45:27.365,0.97, -0.09, 0.01, -0.06, 0.37, 0.49
2023-12-24 18:45:27.368,0.99, -0.09, 0.01, -0.67, 0.31, 1.40
2023-12-24 18:45:27.369,1.00, -0.10, 0.01, -0.85, 0.43, 1.46
2023-12-24 18:45:27.371,1.02, -0.11, -0.00, -0.73, 0.98, 1.53
2023-12-24 18:45:27.371,1.01, -0.11, -0.01, -1.34, 0.98, 1.28
