Timestamp (Unix),ax,ay,az,gx,gy,gz
2023-12-24 18:38:39.922,0.84, -0.37, -0.46, -1.53, 5.13, 1.40
2023-12-24 18:38:39.923,0.83, -0.37, -0.46, -3.05, 6.16, 5.68
2023-12-24 18:38:39.923,0.82, -0.38, -0.47, -3.72, 4.21, 8.85
2023-12-24 18:38:39.924,0.81, -0.38, -0.48, -2.93, 2.20, 8.06
2023-12-24 18:38:39.925,0.81, -0.38, -0.48, 0.06, 0.00, 2.87
2023-12-24 18:38:39.925,0.82, -0.38, -0.47, 3.05, -0.85, -3.54
2023-12-24 18:38:39.926,0.83, -0.36, -0.46, 3.42, -1.04, -6.71
2023-12-24 18:38:39.927,0.85, -0.36, -0.47, 1.04, 1.10, -3.97
2023-12-24 18:38:39.928,0.84, -0.35, -0.46, -2.08, 4.33, 2.38
2023-12-24 18:38:39.928,0.83, -0.37, -0.47, -3.85, 6.41, 7.69
2023-12-24 18:38:39.929,0.81, -0.38, -0.47, -3.60, 5.07, 10.25
2023-12-24 18:38:39.930,0.81, -0.38, -0.47, -1.83, 2.81, 6.47
2023-12-24 18:38:39.930,0.81, -0.38, -0.46, -0.18, 0.92, 2.44
2023-12-24 18:38:39.931,0.82, -0.37, -0.48, 2.08, -1.59, -5.00
2023-12-24 18:38:39.932,0.84, -0.36, -0.47, 2.69, -0.37, -6.23
2023-12-24 18:38:39.933,0.84, -0.36, -0.46, 1.22, 1.77, -1.40
2023-12-24 18:38:39.934,0.83, -0.37, -0.46, -1.28, 2.87, 5.68
2023-12-24 18:38:39.934,0.82, -0.38, -0.47, -2.62, 3.17, 8.97
2023-12-24 18:38:39.935,0.81, -0.38, -0.47, -1.95, 2.93, 6.23
2023-12-24 18:38:39.937,0.81, -0.38, -0.47, -0.24, 2.01, -0.12
2023-12-24 18:38:39.938,0.83, -0.37, -0.47, 0.92, 1.65, -4.39
2023-12-24 18:38:39.938,0.84, -0.36, -0.47, 0.43, 2.26, -3.05
2023-12-24 18:38:39.939,0.84, -0.36, -0.47, -0.43, 2.99, -1.04
2023-12-24 18:38:39.940,0.84, -0.37, -0.47, -1.77, 4.03, 3.91
2023-12-24 18:38:39.940,0.82, -0.37, -0.46, -2.14, 4.09, 6.53
2023-12-24 18:38:39.941,0.82, -0.38, -0.47, -1.46, 2.87, 4.82
2023-12-24 18:38:39.942,0.82, -0.37, -0.46, 0.06, 1.53, 0.61
2023-12-24 18:38:39.942,0.83, -0.37, -0.47, 0.92, 0.55, -1.89
2023-12-24 18:38:39.943,0.83, -0.37, -0.47, 0.85, 0.73, -0.55
2023-12-24 18:38:39.943,0.83, -0.37, -0.47, 0.00, 1.65, 2.44
2023-12-24 18:38:39.944,0.83, -0.37, -0.46, -0.24, 1.95, 3.78
2023-12-24 18:38:39.945,0.82, -0.37, -0.47, -0.49, 2.14, 3.97
2023-12-24 18:38:39.945,0.83, -0.38, -0.47, -0.85, 2.20, 2.75
2023-12-24 18:38:39.946,0.82, -0.36, -0.45, -0.49, 2.26, -0.98
2023-12-24 18:38:39.947,0.83, -0.37, -0.48, -0.55, 3.05, -1.04
2023-12-24 18:38:39.948,0.83, -0.36, -0.47, -0.92, 2.62, 1.34
2023-12-24 18:38:39.949,0.83, -0.38, -0.48, -2.20, 4.88, 4.39
2023-12-24 18:38:39.950,0.82, -0.37, -0.46, -1.77, 2.69, 5.62
2023-12-24 18:38:39.950,0.82, -0.38, -0.47, -0.18, 2.26, 2.75
2023-12-24 18:38:39.951,0.82, -0.37, -0.46, 1.40, 0.79, -0.37
2023-12-24 18:38:39.952,0.82, -0.37, -0.46, 2.14, 0.12, -2.44
2023-12-24 18:38:39.954,0.84, -0.37, -0.46, 0.79, 0.55, -1.83
2023-12-24 18:38:39.954,0.83, -0.36, -0.46, -0.73, 1.53, 0.98
2023-12-24 18:38:39.955,0.83, -0.37, -0.48, -1.83, 2.75, 5.13
2023-12-24 18:38:39.956,0.82, -0.37, -0.47, -1.28, 3.30, 5.55
2023-12-24 18:38:39.956,0.82, -0.38, -0.47, -0.79, 3.11, 3.17
2023-12-24 18:38:39.957,0.82, -0.38, -0.45, 0.24, 2.81, -0.92
2023-12-24 18:38:39.958,0.83, -0.38, -0.46, 0.18, 1.71, -1.40
2023-12-24 18:38:39.958,0.83, -0.37, -0.47, -0.31, 2.14, -1.28
2023-12-24 18:38:39.959,0.84, -0.37, -0.48, -1.77, 1.59, 2.56
2023-12-24 18:38:39.960,0.82, -0.36, -0.47, -1.65, 3.54, 3.48
2023-12-24 18:38:39.960,0.82, -0.37, -0.47, -0.31, 3.11, 2.87
2023-12-24 18:38:39.961,0.83, -0.37, -0.46, 0.24, 3.66, 0.24
2023-12-24 18:38:39.962,0.83, -0.37, -0.46, -0.49, 3.48, 0.12
2023-12-24 18:38:39.962,0.83, -0.37, -0.45, -0.73, 2.01, 2.14
2023-12-24 18:38:39.963,0.82, -0.37, -0.47, -1.10, 0.55, 5.07
2023-12-24 18:38:39.964,0.82, -0.37, -0.48, -0.43, 0.18, 4.09
2023-12-24 18:38:39.964,0.82, -0.37, -0.48, 0.61, 0.92, 1.22
2023-12-24 18:38:39.965,0.83, -0.38, -0.47, 1.34, 1.46, -1.46
2023-12-24 18:38:39.966,0.83, -0.37, -0.46, 1.53, 1.89, -2.38
2023-12-24 18:38:39.966,0.83, -0.36, -0.46, -0.06, 3.05, -1.16
2023-12-24 18:38:39.967,0.84, -0.37, -0.46, -2.01, 3.91, 2.20
2023-12-24 18:38:39.968,0.83, -0.37, -0.47, -3.23, 3.85, 5.74
2023-12-24 18:38:39.968,0.82, -0.38, -0.47, -2.50, 3.85, 5.62
2023-12-24 18:38:39.970,0.81, -0.38, -0.47, -0.79, 2.20, 3.91
2023-12-24 18:38:39.970,0.82, -0.37, -0.47, 1.16, 1.89, -1.04
2023-12-24 18:38:39.971,0.83, -0.37, -0.47, 1.16, -0.37, -2.38
2023-12-24 18:38:39.972,0.84, -0.38, -0.47, 1.59, 0.43, -2.62
2023-12-24 18:38:39.972,0.84, -0.36, -0.46, 0.49, 1.59, -0.73
2023-12-24 18:38:39.973,0.84, -0.37, -0.47, -1.53, 3.23, 3.36
2023-12-24 18:38:39.974,0.83, -0.36, -0.46, -1.71, 3.30, 4.70
2023-12-24 18:38:39.974,0.82, -0.38, -0.48, -1.83, 2.50, 5.13
2023-12-24 18:38:39.975,0.82, -0.38, -0.47, -0.98, 2.50, 3.11
2023-12-24 18:38:39.976,0.82, -0.38, -0.47, 0.12, 1.40, 1.95
2023-12-24 18:38:39.977,0.82, -0.38, -0.46, 0.85, 0.85, 0.61
2023-12-24 18:38:39.977,0.82, -0.37, -0.45, 1.83, 0.79, -1.65
2023-12-24 18:38:39.978,0.83, -0.36, -0.47, 0.31, 1.34, -1.59
2023-12-24 18:38:39.978,0.83, -0.36, -0.46, -0.92, 2.01, -1.04
2023-12-24 18:38:39.979,0.84, -0.36, -0.47, -2.26, 3.23, 2.50
2023-12-24 18:38:39.980,0.83, -0.37, -0.48, -2.56, 5.13, 5.92
2023-12-24 18:38:39.980,0.82, -0.38, -0.46, -1.89, 5.25, 6.71
2023-12-24 18:38:39.981,0.81, -0.38, -0.45, -0.55, 2.81, 3.17
2023-12-24 18:38:39.982,0.82, -0.38, -0.46, 1.10, -0.24, -0.79
2023-12-24 18:38:39.982,0.83, -0.37, -0.47, 1.65, -0.98, -2.50
2023-12-24 18:38:39.983,0.84, -0.36, -0.47, 0.79, 0.43, -1.71
2023-12-24 18:38:39.984,0.84, -0.36, -0.47, 0.49, 0.92, 0.00
2023-12-24 18:38:39.984,0.83, -0.37, -0.47, -1.16, 2.69, 3.72
2023-12-24 18:38:39.985,0.82, -0.37, -0.47, -1.83, 3.97, 5.68
2023-12-24 18:38:39.987,0.82, -0.38, -0.46, -1.22, 4.03, 3.91
2023-12-24 18:38:39.988,0.82, -0.38, -0.46, -0.43, 3.05, 0.37
2023-12-24 18:38:39.988,0.83, -0.37, -0.46, -0.18, 2.14, -1.71
2023-12-24 18:38:39.989,0.83, -0.37, -0.47, -0.85, 1.89, -0.12
2023-12-24 18:38:39.990,0.83, -0.37, -0.47, -1.16, 2.75, 2.44
2023-12-24 18:38:39.990,0.83, -0.37, -0.46, -0.67, 3.23, 3.91
2023-12-24 18:38:39.991,0.83, -0.38, -0.46, -0.12, 2.56, 3.42
2023-12-24 18:38:39.991,0.83, -0.38, -0.47, -0.24, 0.92, 1.89
2023-12-24 18:38:39.992,0.82, -0.37, -0.47, 0.12, 0.79, 0.06
2023-12-24 18:38:39.993,0.83, -0.38, -0.48, 0.12, 0.18, 0.55
2023-12-24 18:38:39.994,0.83, -0.37, -0.47, -0.06, 2.32, 1.04
2023-12-24 18:38:39.994,0.82, -0.37, -0.47, -0.43, 1.83, 2.44
2023-12-24 18:38:39.995,0.82, -0.37, -0.47, -0.73, 1.95, 2.75
2023-12-24 18:38:39.996,0.83, -0.37, -0.47, -0.67, 2.93, 1.59
2023-12-24 18:38:39.996,0.83, -0.37, -0.46, -0.79, 4.09, 0.43
2023-12-24 18:38:39.997,0.83, -0.37, -0.46, -0.85, 3.42, 1.28
2023-12-24 18:38:39.998,0.83, -0.37, -0.46, -0.85, 2.62, 2.81
2023-12-24 18:38:39.998,0.82, -0.37, -0.46, -1.22, 2.69, 3.42
2023-12-24 18:38:39.999,0.82, -0.38, -0.46, -0.49, 1.89, 2.99
2023-12-24 18:38:40.000,0.82, -0.37, -0.46, 0.24, 0.79, 0.98
2023-12-24 18:38:40.000,0.83, -0.37, -0.47, 0.24, 1.16, -0.31
2023-12-24 18:38:40.001,0.83, -0.37, -0.47, 0.06, 1.83, 0.18
2023-12-24 18:38:40.002,0.83, -0.37, -0.47, -0.61, 2.75, 2.01
2023-12-24 18:38:40.004,0.83, -0.37, -0.46, -0.85, 3.05, 3.17
2023-12-24 18:38:40.004,0.82, -0.37, -0.46, -1.04, 3.05, 2.75
2023-12-24 18:38:40.005,0.83, -0.37, -0.46, -0.98, 2.56, 1.65
2023-12-24 18:38:40.006,0.83, -0.37, -0.47, -0.79, 2.32, 0.92
2023-12-24 18:38:40.006,0.83, -0.37, -0.47, -0.61, 2.20, 1.40
2023-12-24 18:38:40.007,0.83, -0.37, -0.47, -0.55, 2.20, 1.71
2023-12-24 18:38:40.008,0.82, -0.37, -0.47, -0.37, 2.20, 2.44
2023-12-24 18:38:40.008,0.82, -0.37, -0.46, -0.24, 1.95, 2.20
2023-12-24 18:38:40.009,0.82, -0.37, -0.46, -0.06, 1.65, 1.46
2023-12-24 18:38:40.010,0.83, -0.37, -0.46, -0.12, 1.59, 1.16
2023-12-24 18:38:40.011,0.83, -0.37, -0.47, -0.37, 1.77, 1.16
2023-12-24 18:38:40.011,0.83, -0.37, -0.47, -0.79, 2.26, 1.53
2023-12-24 18:38:40.012,0.83, -0.37, -0.47, -0.79, 2.81, 2.01
2023-12-24 18:38:40.012,0.83, -0.37, -0.47, -0.79, 3.17, 2.20
2023-12-24 18:38:40.013,0.83, -0.37, -0.46, -0.67, 2.87, 1.71
2023-12-24 18:38:40.014,0.83, -0.37, -0.46, -0.73, 2.69, 1.46
2023-12-24 18:38:40.015,0.83, -0.37, -0.47, -0.67, 2.38, 1.16
2023-12-24 18:38:40.015,0.83, -0.37, -0.46, -0.61, 2.20, 1.40
2023-12-24 18:38:40.016,0.83, -0.37, -0.47, -0.43, 2.20, 1.95
2023-12-24 18:38:40.017,0.83, -0.37, -0.47, -0.18, 2.08, 2.26
2023-12-24 18:38:40.017,0.83, -0.37, -0.46, -0.06, 1.95, 2.20
2023-12-24 18:38:40.018,0.82, -0.37, -0.46, -0.06, 1.59, 1.40
2023-12-24 18:38:40.020,0.83, -0.37, -0.46, -0.06, 1.77, 0.67
2023-12-24 18:38:40.021,0.83, -0.37, -0.46, -0.43, 2.01, 0.61
2023-12-24 18:38:40.022,0.83, -0.37, -0.47, -0.92, 2.62, 1.65
2023-12-24 18:38:40.022,0.83, -0.37, -0.47, -1.22, 2.81, 2.38
2023-12-24 18:38:40.023,0.83, -0.37, -0.47, -1.40, 2.93, 3.36
2023-12-24 18:38:40.024,0.82, -0.37, -0.47, -1.10, 2.81, 2.93
2023-12-24 18:38:40.024,0.82, -0.37, -0.46, -0.31, 2.44, 1.59
2023-12-24 18:38:40.025,0.83, -0.37, -0.46, 0.18, 1.95, 0.12
2023-12-24 18:38:40.026,0.83, -0.37, -0.46, 0.00, 1.65, 0.24
2023-12-24 18:38:40.026,0.83, -0.37, -0.47, -0.55, 1.95, 1.71
2023-12-24 18:38:40.027,0.83, -0.37, -0.47, -0.73, 2.08, 3.23
2023-12-24 18:38:40.028,0.82, -0.37, -0.47, -0.67, 2.20, 3.11
2023-12-24 18:38:40.028,0.82, -0.37, -0.46, -0.18, 2.14, 1.59
2023-12-24 18:38:40.029,0.83, -0.37, -0.47, -0.12, 2.20, 0.00
2023-12-24 18:38:40.030,0.83, -0.37, -0.46, -0.31, 2.32, 0.00
2023-12-24 18:38:40.030,0.83, -0.37, -0.47, -0.55, 2.56, 0.67
2023-12-24 18:38:40.031,0.83, -0.37, -0.47, -1.10, 2.99, 2.38
2023-12-24 18:38:40.032,0.82, -0.37, -0.46, -1.22, 2.81, 3.54
2023-12-24 18:38:40.032,0.82, -0.37, -0.46, -0.85, 2.50, 3.05
2023-12-24 18:38:40.033,0.82, -0.37, -0.47, -0.24, 1.95, 1.34
2023-12-24 18:38:40.033,0.82, -0.37, -0.47, 0.18, 1.59, 0.06
2023-12-24 18:38:40.034,0.83, -0.37, -0.46, 0.06, 1.71, 0.31
2023-12-24 18:38:40.035,0.83, -0.37, -0.46, -0.24, 1.95, 1.77
2023-12-24 18:38:40.037,0.83, -0.37, -0.46, -0.49, 2.14, 2.69
2023-12-24 18:38:40.037,0.82, -0.37, -0.47, -0.85, 2.32, 3.17
2023-12-24 18:38:40.038,0.82, -0.37, -0.47, -0.85, 2.14, 2.26
2023-12-24 18:38:40.039,0.82, -0.37, -0.47, -0.49, 2.32, 0.98
2023-12-24 18:38:40.039,0.83, -0.37, -0.46, -0.18, 2.38, 0.31
2023-12-24 18:38:40.040,0.83, -0.37, -0.46, -0.61, 2.81, 0.85
2023-12-24 18:38:40.041,0.83, -0.37, -0.46, -1.10, 2.81, 2.32
2023-12-24 18:38:40.041,0.82, -0.37, -0.47, -1.16, 2.62, 3.42
2023-12-24 18:38:40.042,0.82, -0.37, -0.47, -0.61, 2.08, 3.11
2023-12-24 18:38:40.043,0.82, -0.37, -0.46, 0.06, 1.59, 1.46
2023-12-24 18:38:40.043,0.82, -0.37, -0.47, 0.31, 1.34, -0.06
2023-12-24 18:38:40.044,0.83, -0.37, -0.46, 0.12, 1.59, -0.06
2023-12-24 18:38:40.045,0.83, -0.37, -0.47, -0.18, 1.89, 0.67
2023-12-24 18:38:40.045,0.83, -0.37, -0.46, -0.79, 2.69, 2.38
2023-12-24 18:38:40.046,0.83, -0.37, -0.47, -1.04, 3.05, 3.23
2023-12-24 18:38:40.047,0.82, -0.37, -0.46, -1.04, 2.93, 2.69
2023-12-24 18:38:40.047,0.83, -0.37, -0.46, -0.67, 2.56, 1.40
2023-12-24 18:38:40.048,0.83, -0.37, -0.46, -0.43, 2.32, 0.61
2023-12-24 18:38:40.049,0.83, -0.37, -0.47, -0.43, 2.26, 1.16
2023-12-24 18:38:40.049,0.83, -0.37, -0.47, -0.49, 2.14, 2.08
2023-12-24 18:38:40.050,0.82, -0.37, -0.47, -0.55, 1.95, 2.50
2023-12-24 18:38:40.051,0.82, -0.37, -0.47, -0.43, 1.95, 2.38
2023-12-24 18:38:40.051,0.82, -0.37, -0.47, -0.31, 1.83, 1.71
2023-12-24 18:38:40.053,0.82, -0.37, -0.47, -0.18, 2.01, 1.22
2023-12-24 18:38:40.054,0.83, -0.37, -0.46, -0.18, 2.01, 1.34
2023-12-24 18:38:40.055,0.83, -0.37, -0.47, -0.61, 2.32, 1.71
2023-12-24 18:38:40.055,0.83, -0.37, -0.47, -0.55, 2.56, 1.95
2023-12-24 18:38:40.056,0.82, -0.37, -0.47, -0.79, 2.62, 2.08
2023-12-24 18:38:40.057,0.82, -0.37, -0.46, -0.67, 2.50, 1.77
2023-12-24 18:38:40.058,0.83, -0.37, -0.46, -0.61, 2.32, 1.65
2023-12-24 18:38:40.058,0.83, -0.37, -0.47, -0.49, 2.14, 1.59
2023-12-24 18:38:40.059,0.83, -0.37, -0.47, -0.49, 2.08, 1.65
2023-12-24 18:38:40.060,0.83, -0.37, -0.47, -0.37, 2.20, 1.59
2023-12-24 18:38:40.060,0.83, -0.37, -0.47, -0.43, 2.14, 1.71
2023-12-24 18:38:40.061,0.83, -0.37, -0.47, -0.43, 2.14, 1.65
2023-12-24 18:38:40.062,0.83, -0.37, -0.46, -0.55, 2.14, 1.65
2023-12-24 18:38:40.062,0.83, -0.37, -0.47, -0.55, 2.14, 1.65
2023-12-24 18:38:40.063,0.83, -0.37, -0.47, -0.43, 2.26, 1.59
2023-12-24 18:38:40.064,0.83, -0.37, -0.47, -0.55, 2.38, 1.65
2023-12-24 18:38:40.064,0.83, -0.37, -0.47, -0.55, 2.38, 1.77
2023-12-24 18:38:40.065,0.83, -0.37, -0.46, -0.61, 2.32, 1.77
2023-12-24 18:38:40.065,0.83, -0.37, -0.47, -0.67, 2.38, 1.83
2023-12-24 18:38:40.066,0.83, -0.37, -0.47, -0.55, 2.20, 1.77
2023-12-24 18:38:40.067,0.83, -0.37, -0.46, -0.49, 2.26, 1.65
2023-12-24 18:38:40.067,0.83, -0.37, -0.47, -0.43, 2.08, 1.65
2023-12-24 18:38:40.068,0.83, -0.37, -0.46, -0.49, 2.14, 1.71
2023-12-24 18:38:40.070,0.83, -0.37, -0.47, -0.43, 2.20, 1.71
2023-12-24 18:38:40.070,0.83, -0.37, -0.46, -0.37, 2.26, 1.59
2023-12-24 18:38:40.071,0.83, -0.37, -0.47, -0.49, 2.20, 1.59
2023-12-24 18:38:40.072,0.83, -0.37, -0.47, -0.61, 2.32, 1.77
2023-12-24 18:38:40.073,0.83, -0.37, -0.47, -0.67, 2.38, 1.89
2023-12-24 18:38:40.073,0.83, -0.37, -0.46, -0.61, 2.38, 1.95
2023-12-24 18:38:40.074,0.83, -0.37, -0.47, -0.61, 2.44, 1.89
2023-12-24 18:38:40.074,0.83, -0.37, -0.46, -0.49, 2.38, 1.71
2023-12-24 18:38:40.075,0.83, -0.37, -0.46, -0.37, 2.26, 1.59
2023-12-24 18:38:40.076,0.83, -0.37, -0.47, -0.55, 2.20, 1.59
2023-12-24 18:38:40.077,0.83, -0.37, -0.47, -0.61, 2.01, 1.83
2023-12-24 18:38:40.077,0.83, -0.37, -0.47, -0.61, 2.08, 2.08
2023-12-24 18:38:40.078,0.83, -0.37, -0.47, -0.49, 2.01, 2.08
2023-12-24 18:38:40.078,0.82, -0.37, -0.47, -0.49, 2.08, 2.01
2023-12-24 18:38:40.079,0.82, -0.37, -0.47, -0.31, 2.08, 1.83
2023-12-24 18:38:40.080,0.83, -0.37, -0.47, -0.24, 2.08, 1.53
2023-12-24 18:38:40.081,0.83, -0.37, -0.46, -0.37, 2.08, 1.40
2023-12-24 18:38:40.081,0.83, -0.37, -0.47, -0.55, 2.14, 1.53
2023-12-24 18:38:40.082,0.83, -0.37, -0.47, -0.73, 2.26, 1.83
2023-12-24 18:38:40.082,0.83, -0.37, -0.47, -0.73, 2.50, 2.20
2023-12-24 18:38:40.083,0.83, -0.37, -0.47, -0.55, 2.56, 2.08
2023-12-24 18:38:40.084,0.83, -0.37, -0.47, -0.49, 2.38, 1.65
2023-12-24 18:38:40.084,0.83, -0.37, -0.47, -0.55, 2.26, 1.28
2023-12-24 18:38:40.086,0.83, -0.37, -0.47, -0.49, 2.14, 1.40
2023-12-24 18:38:40.087,0.83, -0.37, -0.47, -0.55, 2.08, 1.77
2023-12-24 18:38:40.088,0.83, -0.37, -0.46, -0.55, 2.20, 2.08
2023-12-24 18:38:40.088,0.83, -0.37, -0.47, -0.43, 2.20, 2.01
2023-12-24 18:38:40.089,0.83, -0.37, -0.47, -0.43, 2.14, 1.77
2023-12-24 18:38:40.090,0.83, -0.37, -0.47, -0.31, 2.08, 1.34
2023-12-24 18:38:40.091,0.83, -0.37, -0.46, -0.31, 2.20, 1.16
2023-12-24 18:38:40.093,0.83, -0.37, -0.47, -0.61, 2.32, 1.40
2023-12-24 18:38:40.093,0.83, -0.37, -0.47, -0.85, 2.44, 1.95
2023-12-24 18:38:40.094,0.83, -0.37, -0.47, -0.92, 2.44, 2.56
2023-12-24 18:38:40.094,0.83, -0.37, -0.46, -0.49, 3.11, 2.26
2023-12-24 18:38:40.095,0.82, -0.37, -0.47, -0.49, 1.40, 1.28
2023-12-24 18:38:40.096,0.83, -0.37, -0.47, -0.79, 1.71, 1.28
2023-12-24 18:38:40.097,0.83, -0.37, -0.46, -0.37, 2.01, 0.98
2023-12-24 18:38:40.097,0.83, -0.37, -0.47, -0.37, 2.01, 2.56
2023-12-24 18:38:40.098,0.82, -0.37, -0.47, -0.31, 2.38, 2.20
2023-12-24 18:38:40.099,0.82, -0.37, -0.47, -0.37, 1.95, 1.95
2023-12-24 18:38:40.099,0.83, -0.37, -0.46, -0.18, 2.32, 0.92
2023-12-24 18:38:40.100,0.82, -0.37, -0.47, -0.31, 2.08, 1.10
2023-12-24 18:38:40.100,0.83, -0.37, -0.46, -0.67, 2.62, 1.34
2023-12-24 18:38:40.101,0.82, -0.37, -0.47, -0.79, 2.32, 2.14
2023-12-24 18:38:40.103,0.83, -0.37, -0.46, -0.85, 2.75, 2.20
2023-12-24 18:38:40.104,0.83, -0.37, -0.47, -0.73, 2.38, 2.14
2023-12-24 18:38:40.105,0.83, -0.37, -0.47, -0.79, 2.26, 1.77
2023-12-24 18:38:40.105,0.83, -0.37, -0.47, -0.31, 2.44, 1.59
2023-12-24 18:38:40.106,0.83, -0.37, -0.46, -0.31, 2.32, 0.98
2023-12-24 18:38:40.107,0.83, -0.38, -0.47, -0.79, 1.59, 2.44
2023-12-24 18:38:40.107,0.82, -0.37, -0.47, -0.24, 1.83, 2.44
2023-12-24 18:38:40.108,0.83, -0.38, -0.47, -0.06, 2.08, 1.65
2023-12-24 18:38:40.109,0.83, -0.36, -0.46, -0.06, 1.95, 0.24
2023-12-24 18:38:40.109,0.83, -0.38, -0.47, -0.49, 2.14, 1.77
2023-12-24 18:38:40.110,0.83, -0.37, -0.46, -0.43, 2.50, 1.34
2023-12-24 18:38:40.111,0.83, -0.37, -0.47, -0.92, 1.34, 2.38
2023-12-24 18:38:40.111,0.83, -0.37, -0.47, -1.34, 3.17, 2.50
2023-12-24 18:38:40.112,0.82, -0.37, -0.47, -0.98, 1.65, 3.72
2023-12-24 18:38:40.113,0.82, -0.38, -0.47, -0.24, 2.81, 2.01
2023-12-24 18:38:40.113,0.82, -0.37, -0.47, 0.61, 1.22, 0.31
2023-12-24 18:38:40.114,0.83, -0.37, -0.46, 0.31, 2.38, -0.49
2023-12-24 18:38:40.115,0.83, -0.37, -0.46, -0.18, 1.77, 0.67
2023-12-24 18:38:40.115,0.83, -0.37, -0.47, -1.10, 2.87, 2.69
2023-12-24 18:38:40.116,0.83, -0.37, -0.47, -1.22, 2.44, 3.54
2023-12-24 18:38:40.117,0.82, -0.37, -0.47, -1.28, 2.56, 3.54
2023-12-24 18:38:40.117,0.82, -0.37, -0.47, -0.67, 2.81, 1.95
2023-12-24 18:38:40.118,0.82, -0.38, -0.47, -0.12, 2.14, 0.92
2023-12-24 18:38:40.120,0.83, -0.37, -0.46, -0.12, 2.56, -0.18
2023-12-24 18:38:40.121,0.83, -0.37, -0.47, -0.73, 1.46, 2.14
2023-12-24 18:38:40.121,0.83, -0.37, -0.46, -0.43, 2.75, 2.69
